1681430400000,1.36890000,1.37200000,1.36800000,1.37180000,397233.70000000,1681430459999,544356.17319000,515,317455.90000000,435049.74992000,0
1681430460000,1.37170000,1.37190000,1.37020000,1.37100000,125294.10000000,1681430519999,171789.94300000,198,63208.70000000,86665.66253000,0
1681430520000,1.37110000,1.38120000,1.37110000,1.38080000,693748.80000000,1681430579999,955249.39237000,1911,494860.90000000,681541.45548000,0
1681430580000,1.38060000,1.40000000,1.38040000,1.39750000,2720215.30000000,1681430639999,3786958.78525000,6456,2049322.70000000,2853496.16375000,0
1681430640000,1.39750000,1.41000000,1.39640000,1.39910000,1475680.60000000,1681430699999,2071224.74957000,3825,871972.20000000,1224266.46906000,0
1681430700000,1.39890000,1.39930000,1.39280000,1.39290000,407888.50000000,1681430759999,569540.71582000,981,191034.80000000,266739.11779000,0
1681430760000,1.39300000,1.39730000,1.39100000,1.39180000,354463.40000000,1681430819999,493779.28891000,745,187932.60000000,261844.35684000,0
1681430820000,1.39170000,1.39170000,1.38690000,1.38870000,190526.80000000,1681430879999,264728.52264000,594,100127.90000000,139093.36770000,0
1681430880000,1.38900000,1.38990000,1.38640000,1.38990000,231000.40000000,1681430939999,320531.55220000,429,163450.70000000,226791.25307000,0
1681430940000,1.38990000,1.39380000,1.38780000,1.39280000,1116340.60000000,1681430999999,1552379.44621000,1498,561130.40000000,780133.69142000,0
1681431000000,1.39250000,1.39260000,1.38750000,1.38750000,566535.90000000,1681431059999,787625.74647000,1091,312144.20000000,433922.82464000,0
1681431060000,1.38750000,1.38920000,1.38630000,1.38660000,243798.60000000,1681431119999,338323.43112000,400,122959.30000000,170630.17003000,0
1681431120000,1.38670000,1.39140000,1.38660000,1.39060000,188157.40000000,1681431179999,261285.21234000,407,108636.00000000,150829.25513000,0
1681431180000,1.39070000,1.39370000,1.39060000,1.39120000,251110.70000000,1681431239999,349616.46801000,557,170797.10000000,237822.71490000,0
1681431240000,1.39120000,1.39720000,1.39020000,1.39670000,285364.60000000,1681431299999,397855.52381000,703,163780.30000000,228335.05919000,0
1681431300000,1.39660000,1.39700000,1.39370000,1.39520000,333266.20000000,1681431359999,465032.73815000,544,228665.30000000,319050.82411000,0
1681431360000,1.39530000,1.40290000,1.39530000,1.40180000,958095.60000000,1681431419999,1341166.09855000,1375,683074.40000000,956158.73929000,0
1681431420000,1.40160000,1.40240000,1.39880000,1.40150000,249406.80000000,1681431479999,349428.91240000,499,142818.30000000,200092.17442000,0
1681431480000,1.40160000,1.40250000,1.39800000,1.40080000,498748.10000000,1681431539999,698488.18998000,812,260620.00000000,365046.64488000,0
1681431540000,1.40080000,1.40850000,1.40080000,1.40810000,382827.80000000,1681431599999,537905.64671000,866,254186.30000000,357075.35549000,0
1681431600000,1.40810000,1.41000000,1.40290000,1.40330000,686963.40000000,1681431659999,966356.06701000,1261,413588.10000000,581899.09808000,0
1681431660000,1.40340000,1.40490000,1.39790000,1.39960000,340357.70000000,1681431719999,477176.87230000,791,200411.00000000,281072.51089000,0
1681431720000,1.39980000,1.40600000,1.39890000,1.40480000,372812.40000000,1681431779999,522594.90751000,670,274111.10000000,384262.14607000,0
1681431780000,1.40480000,1.40950000,1.40300000,1.40880000,262491.10000000,1681431839999,369055.96391000,676,165577.90000000,232822.72172000,0
1681431840000,1.40880000,1.44000000,1.40470000,1.42490000,3030791.90000000,1681431899999,4318798.44257000,7069,1827527.70000000,2603681.39554000,0
1681431900000,1.42500000,1.42990000,1.41880000,1.41970000,896745.30000000,1681431959999,1278226.17996000,1972,507804.40000000,723545.71555000,0
1681431960000,1.41990000,1.42390000,1.41700000,1.41700000,475111.80000000,1681432019999,674953.53678000,1060,252510.00000000,358769.90117000,0
1681432020000,1.41700000,1.42480000,1.41640000,1.42380000,549044.40000000,1681432079999,780296.11876000,1062,349230.20000000,496370.64946000,0
1681432080000,1.42350000,1.43260000,1.42200000,1.42900000,798591.10000000,1681432139999,1140455.69668000,1568,545172.60000000,778422.11601000,0
1681432140000,1.42910000,1.43200000,1.42740000,1.43180000,560717.60000000,1681432199999,801976.61888000,1107,375831.50000000,537578.88800000,0
1681432200000,1.43180000,1.43860000,1.43110000,1.43200000,849136.90000000,1681432259999,1218395.03905000,1792,552687.70000000,793011.33690000,0
1681432260000,1.43210000,1.43380000,1.42880000,1.43040000,703733.70000000,1681432319999,1007695.33672000,1204,322509.60000000,461748.77805000,0
1681432320000,1.43040000,1.43040000,1.42560000,1.42660000,559658.30000000,1681432379999,798715.04852000,947,221444.40000000,316050.09857000,0
1681432380000,1.42640000,1.43150000,1.42420000,1.42960000,397864.60000000,1681432439999,567770.71425000,833,195116.20000000,278465.35639000,0
1681432440000,1.42950000,1.43690000,1.42700000,1.43430000,544847.00000000,1681432499999,780303.96835000,1116,325864.80000000,466640.03263000,0
1681432500000,1.43440000,1.45000000,1.43340000,1.44180000,1615832.60000000,1681432559999,2331699.18314000,4372,1072159.10000000,1547335.30036000,0
1681432560000,1.44200000,1.48000000,1.43670000,1.48000000,3291759.30000000,1681432619999,4798043.98417000,7469,1976816.00000000,2886387.50118000,0
1681432620000,1.48000000,1.48870000,1.46820000,1.48010000,2259983.70000000,1681432679999,3347433.47058000,4816,1111081.40000000,1645465.53225000,0
1681432680000,1.48000000,1.48010000,1.46960000,1.47190000,1126728.10000000,1681432739999,1662422.87439000,2184,412247.70000000,607186.52958000,0
1681432740000,1.47160000,1.47180000,1.46120000,1.46930000,1675087.90000000,1681432799999,2457558.67103000,3109,1224146.00000000,1796182.08271000,0
