Open Time,Open Price,Returns,Cumulative Returns
2023-04-10 00:05:00,1.317,0.0,0.0
2023-04-10 00:10:00,1.322,0.37893186683506386,0.37893186683506386
2023-04-10 00:15:00,1.323,0.0756143703323997,0.45454623716746356
2023-04-10 00:20:00,1.318,-0.37864490525030825,0.07590133191715531
2023-04-10 00:25:00,1.318,0.0,0.07590133191715531
2023-04-10 00:30:00,1.317,-0.07590133191715531,0.0
2023-04-10 00:35:00,1.315,-0.15197571314161107,-0.15197571314161107
2023-04-10 00:40:00,1.314,-0.07607455673090402,-0.2280502698725151
2023-04-10 00:45:00,1.321,0.531310547776942,0.3032602779044269
2023-04-10 00:50:00,1.316,-0.37921926370627634,-0.07595898580184945
2023-04-10 00:55:00,1.32,0.30349036951540787,0.2275313837135584
2023-04-10 01:00:00,1.314,-0.4555816535860735,-0.2280502698725151
2023-04-10 01:05:00,1.312,-0.15232295405214757,-0.38037322392466266
2023-04-10 01:10:00,1.308,-0.30534374868903535,-0.685716972613698
2023-04-10 01:15:00,1.306,-0.15302221807676486,-0.8387391906904629
2023-04-10 01:20:00,1.309,0.22944560735234654,-0.6092935833381163
2023-04-10 01:25:00,1.305,-0.30604461531061333,-0.9153381986487297
2023-04-10 01:30:00,1.297,-0.6149135440349895,-1.5302517426837192
2023-04-10 01:35:00,1.302,0.3847638452070756,-1.1454878974766436
2023-04-10 01:40:00,1.301,-0.07683442560093567,-1.2223223230775793
2023-04-10 01:45:00,1.3,-0.07689350628771185,-1.2992158293652911
2023-04-10 01:50:00,1.3,0.0,-1.2992158293652911
2023-04-10 01:55:00,1.297,-0.2310359133184281,-1.5302517426837192
2023-04-10 02:00:00,1.297,0.0,-1.5302517426837192
2023-04-10 02:05:00,1.303,0.4615392808401231,-1.0687124618435961
2023-04-10 02:10:00,1.302,-0.07677543563304745,-1.1454878974766436
2023-04-10 02:15:00,1.301,-0.07683442560093567,-1.2223223230775793
2023-04-10 02:20:00,1.301,0.0,-1.2223223230775793
2023-04-10 02:25:00,1.301,0.0,-1.2223223230775793
2023-04-10 02:30:00,1.3,-0.07689350628771185,-1.2992158293652911
2023-04-10 02:35:00,1.304,0.30721990369702024,-0.9919959256682709
2023-04-10 02:40:00,1.306,0.153256734977808,-0.8387391906904629
2023-04-10 02:45:00,1.307,0.07654037878455089,-0.762198811905912
2023-04-10 02:50:00,1.305,-0.15313938674281768,-0.9153381986487297
2023-04-10 02:55:00,1.306,0.0765990079582668,-0.8387391906904629
2023-04-10 03:00:00,1.301,-0.3835831323871164,-1.2223223230775793
2023-04-10 03:05:00,1.308,0.5366053504638812,-0.685716972613698
2023-04-10 03:10:00,1.307,-0.07648183929221397,-0.762198811905912
2023-04-10 03:15:00,1.309,0.15290522856779565,-0.6092935833381163
2023-04-10 03:20:00,1.309,0.0,-0.6092935833381163
2023-04-10 03:25:00,1.311,0.15267178537999304,-0.4566217979581233
2023-04-10 03:30:00,1.311,0.0,-0.4566217979581233
2023-04-10 03:35:00,1.309,-0.15267178537999304,-0.6092935833381163
2023-04-10 03:40:00,1.309,0.0,-0.6092935833381163
2023-04-10 03:45:00,1.312,0.22892035941345368,-0.38037322392466266
2023-04-10 03:50:00,1.309,-0.22892035941345368,-0.6092935833381163
2023-04-10 03:55:00,1.312,0.22892035941345368,-0.38037322392466266
2023-04-10 04:00:00,1.31,-0.15255533088371354,-0.5329285548083762
2023-04-10 04:05:00,1.31,0.0,-0.5329285548083762
2023-04-10 04:10:00,1.311,0.0763067568502529,-0.4566217979581233
2023-04-10 04:15:00,1.308,-0.22909517465557472,-0.685716972613698
2023-04-10 04:20:00,1.308,0.0,-0.685716972613698
2023-04-10 04:25:00,1.306,-0.15302221807676486,-0.8387391906904629
2023-04-10 04:30:00,1.304,-0.153256734977808,-0.9919959256682709
2023-04-10 04:35:00,1.305,0.07665772701954121,-0.9153381986487297
2023-04-10 04:40:00,1.302,-0.23014969882791392,-1.1454878974766436
2023-04-10 04:45:00,1.302,0.0,-1.1454878974766436
2023-04-10 04:50:00,1.303,0.07677543563304745,-1.0687124618435961
2023-04-10 04:55:00,1.302,-0.07677543563304745,-1.1454878974766436
2023-04-10 05:00:00,1.3,-0.15372793188864753,-1.2992158293652911
2023-04-10 05:05:00,1.299,-0.07695267790286398,-1.376168507268155
2023-04-10 05:10:00,1.3,0.07695267790286398,-1.2992158293652911
2023-04-10 05:15:00,1.298,-0.1539646185592769,-1.453180447924568
2023-04-10 05:20:00,1.296,-0.1542020351815332,-1.6073824831061012
2023-04-10 05:25:00,1.295,-0.07719027785819677,-1.684572760964298
2023-04-10 05:30:00,1.293,-0.15455953617806162,-1.8391322971423596
2023-04-10 05:35:00,1.293,0.0,-1.8391322971423596
2023-04-10 05:40:00,1.292,-0.07736944293102455,-1.9165017400733841
2023-04-10 05:45:00,1.299,0.540333232805229,-1.376168507268155
2023-04-10 05:50:00,1.297,-0.15408323541556412,-1.5302517426837192
2023-04-10 05:55:00,1.296,-0.077130740422382,-1.6073824831061012
2023-04-10 06:00:00,1.298,0.1542020351815332,-1.453180447924568
2023-04-10 06:05:00,1.298,0.0,-1.453180447924568
2023-04-10 06:10:00,1.298,0.0,-1.453180447924568
2023-04-10 06:15:00,1.3,0.1539646185592769,-1.2992158293652911
2023-04-10 06:20:00,1.299,-0.07695267790286398,-1.376168507268155
2023-04-10 06:25:00,1.298,-0.07701194065641292,-1.453180447924568
2023-04-10 06:30:00,1.298,0.0,-1.453180447924568
2023-04-10 06:35:00,1.297,-0.0770712947591512,-1.5302517426837192
2023-04-10 06:40:00,1.297,0.0,-1.5302517426837192
2023-04-10 06:45:00,1.296,-0.077130740422382,-1.6073824831061012
2023-04-10 06:50:00,1.296,0.0,-1.6073824831061012
2023-04-10 06:55:00,1.296,0.0,-1.6073824831061012
2023-04-10 07:00:00,1.297,0.077130740422382,-1.5302517426837192
2023-04-10 07:05:00,1.296,-0.077130740422382,-1.6073824831061012
2023-04-10 07:10:00,1.296,0.0,-1.6073824831061012
2023-04-10 07:15:00,1.296,0.0,-1.6073824831061012
2023-04-10 07:20:00,1.296,0.0,-1.6073824831061012
2023-04-10 07:25:00,1.298,0.1542020351815332,-1.453180447924568
2023-04-10 07:30:00,1.296,-0.1542020351815332,-1.6073824831061012
2023-04-10 07:35:00,1.295,-0.07719027785819677,-1.684572760964298
2023-04-10 07:40:00,1.295,0.0,-1.684572760964298
2023-04-10 07:45:00,1.295,0.0,-1.684572760964298
2023-04-10 07:50:00,1.294,-0.07724990727921432,-1.7618226682435123
2023-04-10 07:55:00,1.296,0.1544401851374111,-1.6073824831061012
2023-04-10 08:00:00,1.299,0.23121397583794612,-1.376168507268155
2023-04-10 08:05:00,1.299,0.0,-1.376168507268155
2023-04-10 08:10:00,1.308,0.6904515346544571,-0.685716972613698
2023-04-10 08:15:00,1.311,0.22909517465557472,-0.4566217979581233
2023-04-10 08:20:00,1.309,-0.15267178537999304,-0.6092935833381163
2023-04-10 08:25:00,1.308,-0.07642338927558168,-0.685716972613698
2023-04-10 08:30:00,1.309,0.07642338927558168,-0.6092935833381163
2023-04-10 08:35:00,1.307,-0.15290522856779565,-0.762198811905912
2023-04-10 08:40:00,1.307,0.0,-0.762198811905912
2023-04-10 08:45:00,1.31,0.2292702570975358,-0.5329285548083762
2023-04-10 08:50:00,1.313,0.22874581075988942,-0.3041827440484868
2023-04-10 08:55:00,1.309,-0.30511083928962957,-0.6092935833381163
2023-04-10 09:00:00,1.311,0.15267178537999304,-0.4566217979581233
2023-04-10 09:05:00,1.311,0.0,-0.4566217979581233
2023-04-10 09:10:00,1.31,-0.0763067568502529,-0.5329285548083762
2023-04-10 09:15:00,1.308,-0.15278841780532182,-0.685716972613698
2023-04-10 09:20:00,1.311,0.22909517465557472,-0.4566217979581233
2023-04-10 09:25:00,1.313,0.15243905390963652,-0.3041827440484868
2023-04-10 09:30:00,1.313,0.0,-0.3041827440484868
2023-04-10 09:35:00,1.316,0.22822375824663732,-0.07595898580184945
2023-04-10 09:40:00,1.315,-0.07601672733976161,-0.15197571314161107
2023-04-10 09:45:00,1.312,-0.2283975107830516,-0.38037322392466266
2023-04-10 09:50:00,1.314,0.15232295405214757,-0.2280502698725151
2023-04-10 09:55:00,1.316,0.15209128407066563,-0.07595898580184945
2023-04-10 10:00:00,1.319,0.22770408320520463,0.15174509740335518
2023-04-10 10:05:00,1.319,0.0,0.15174509740335518
2023-04-10 10:10:00,1.322,0.22718676943170868,0.37893186683506386
2023-04-10 10:15:00,1.32,-0.15140048312150545,0.2275313837135584
2023-04-10 10:20:00,1.321,0.07572889419086848,0.3032602779044269
2023-04-10 10:25:00,1.321,0.0,0.3032602779044269
2023-04-10 10:30:00,1.32,-0.07572889419086848,0.2275313837135584
2023-04-10 10:35:00,1.324,0.3025720916536967,0.5301034753672551
2023-04-10 10:40:00,1.319,-0.37835837796389993,0.15174509740335518
2023-04-10 10:45:00,1.32,0.07578628631020323,0.2275313837135584
2023-04-10 10:50:00,1.322,0.15140048312150545,0.37893186683506386
2023-04-10 10:55:00,1.323,0.0756143703323997,0.45454623716746356
2023-04-10 11:00:00,1.331,0.6028654280155921,1.0574116651830556
2023-04-10 11:05:00,1.332,0.07510327052229204,1.1325149357053477
2023-04-10 11:10:00,1.327,-0.37608167681270066,0.756433258892647
2023-04-10 11:15:00,1.327,0.0,0.756433258892647
2023-04-10 11:20:00,1.325,-0.15082959118849493,0.6056036677041521
2023-04-10 11:25:00,1.326,0.07544323254853325,0.6810469002526853
2023-04-10 11:30:00,1.326,0.0,0.6810469002526853
2023-04-10 11:35:00,1.324,-0.15094342488543022,0.5301034753672551
2023-04-10 11:40:00,1.322,-0.15117160853219125,0.37893186683506386
2023-04-10 11:45:00,1.32,-0.15140048312150545,0.2275313837135584
2023-04-10 11:50:00,1.32,0.0,0.2275313837135584
2023-04-10 11:55:00,1.322,0.15140048312150545,0.37893186683506386
2023-04-10 12:00:00,1.318,-0.30303053491790855,0.07590133191715531
2023-04-10 12:05:00,1.317,-0.07590133191715531,0.0
2023-04-10 12:10:00,1.316,-0.07595898580184945,-0.07595898580184945
2023-04-10 12:15:00,1.314,-0.15209128407066563,-0.2280502698725151
2023-04-10 12:20:00,1.315,0.07607455673090402,-0.15197571314161107
2023-04-10 12:25:00,1.317,0.15197571314161107,0.0
2023-04-10 12:30:00,1.314,-0.2280502698725151,-0.2280502698725151
2023-04-10 12:35:00,1.313,-0.07613247417597169,-0.3041827440484868
2023-04-10 12:40:00,1.313,0.0,-0.3041827440484868
2023-04-10 12:45:00,1.317,0.3041827440484868,0.0
2023-04-10 12:50:00,1.316,-0.07595898580184945,-0.07595898580184945
2023-04-10 12:55:00,1.317,0.07595898580184945,0.0
2023-04-10 13:00:00,1.317,0.0,0.0
2023-04-10 13:05:00,1.313,-0.3041827440484868,-0.3041827440484868
2023-04-10 13:10:00,1.309,-0.30511083928962957,-0.6092935833381163
2023-04-10 13:15:00,1.312,0.22892035941345368,-0.38037322392466266
2023-04-10 13:20:00,1.317,0.38037322392466266,0.0
2023-04-10 13:25:00,1.321,0.3032602779044269,0.3032602779044269
2023-04-10 13:30:00,1.322,0.07567158893063697,0.37893186683506386
2023-04-10 13:35:00,1.318,-0.30303053491790855,0.07590133191715531
2023-04-10 13:40:00,1.315,-0.22787704505876638,-0.15197571314161107
2023-04-10 13:45:00,1.313,-0.1522070309068757,-0.3041827440484868
2023-04-10 13:50:00,1.312,-0.07619047987617589,-0.38037322392466266
2023-04-10 13:55:00,1.313,0.07619047987617589,-0.3041827440484868
2023-04-10 14:00:00,1.312,-0.07619047987617589,-0.38037322392466266
2023-04-10 14:05:00,1.317,0.38037322392466266,0.0
