Open Time,Open Price,Returns,Cumulative Returns
2023-02-21 00:15:00,0.07299,0.0,0.0
2023-02-21 00:30:00,0.07251,-0.6597962080039377,-0.6597962080039377
2023-02-21 00:45:00,0.0731,0.8103883372231557,0.15059212921921805
2023-02-21 01:00:00,0.07348,0.5184893591192008,0.6690814883384189
2023-02-21 01:15:00,0.07518,2.287197778910688,2.9562792672491067
2023-02-21 01:30:00,0.07463,-0.7342666992735669,2.22201256797554
2023-02-21 01:45:00,0.07416,-0.6317649885696497,1.5902475794058901
2023-02-21 02:00:00,0.07401,-0.20247020482244693,1.3877773745834432
2023-02-21 02:15:00,0.07396,-0.06758126904511386,1.3201961055383293
2023-02-21 02:30:00,0.07256,-1.9110600712042736,-0.5908639656659442
2023-02-21 02:45:00,0.0727,0.19275787325923055,-0.3981060924067137
2023-02-21 03:00:00,0.07211,-0.8148653610805301,-1.2129714534872438
2023-02-21 03:15:00,0.07184,-0.3751306934724141,-1.588102146959658
2023-02-21 03:30:00,0.07189,0.06957490018359991,-1.518527246776058
2023-02-21 03:45:00,0.07139,-0.6979369481411091,-2.216464194917167
2023-02-21 04:00:00,0.07146,0.09800490808946627,-2.118459286827701
2023-02-21 04:15:00,0.07139,-0.09800490808946627,-2.216464194917167
2023-02-21 04:30:00,0.0713,-0.1261476094118752,-2.3426118043290423
2023-02-21 04:45:00,0.07095,-0.492092381419873,-2.8347041857489153
2023-02-21 05:00:00,0.07076,-0.2681534314466827,-3.102857617195598
2023-02-21 05:15:00,0.07148,1.0123820999642597,-2.0904755172313383
2023-02-21 05:30:00,0.07182,0.474529850670935,-1.6159456665604033
2023-02-21 05:45:00,0.07139,-0.6005185283567638,-2.216464194917167
2023-02-21 06:00:00,0.07128,-0.15420203518150544,-2.3706662300986725
2023-02-21 06:15:00,0.07111,-0.23878092671272277,-2.6094471568113953
2023-02-21 06:30:00,0.07114,0.04217926248824,-2.5672678943231553
2023-02-21 06:45:00,0.07224,1.5344142588420873,-1.032853635481068
2023-02-21 07:00:00,0.07388,2.244824622230901,1.211970986749833
2023-02-21 07:15:00,0.07484,1.2910346074849866,2.5030055942348195
2023-02-21 07:30:00,0.0737,-1.534970221059817,0.9680353731750024
2023-02-21 07:45:00,0.07316,-0.7353975672625523,0.2326378059124501
2023-02-21 08:00:00,0.0725,-0.9062261662036164,-0.6735883602911663
2023-02-21 08:15:00,0.07283,0.4541396369194928,-0.21944872337167354
2023-02-21 08:30:00,0.07272,-0.15115083606005442,-0.37059955943172795
2023-02-21 08:45:00,0.07679,5.445797347322889,5.075197787891161
2023-02-21 09:00:00,0.07561,-1.5485873772274061,3.5266104106637552
2023-02-21 09:15:00,0.0752,-0.5437318614383901,2.982878549225365
2023-02-21 09:30:00,0.07434,-1.1502066086688245,1.8326719405565406
2023-02-21 09:45:00,0.07522,1.176798817308411,3.0094707578649516
2023-02-21 10:00:00,0.0749,-0.4263262519016653,2.5831445059632863
2023-02-21 10:15:00,0.07473,-0.22722725809747324,2.355917247865813
