open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1673308800000,5.20860,5.22100,5.05880,5.19030,5364061.1,1673309699999,27558377.780870,60015,2725057.8,14001660.483290,0
1673309700000,5.19020,5.30000,5.18910,5.28600,3826399.2,1673310599999,20086539.514560,43821,1880278.9,9874009.968450,0
1673310600000,5.28500,5.34660,5.22790,5.30810,2652065.0,1673311499999,13998274.544560,30197,1301510.3,6873540.654370,0
1673311500000,5.30680,5.33690,5.22520,5.24790,2197069.6,1673312399999,11594421.279380,24264,1065488.1,5623975.515120,0
1673312400000,5.24780,5.27380,5.09670,5.13540,2402037.1,1673313299999,12482437.658070,26319,1012567.5,5266774.608860,0
1673313300000,5.13520,5.19620,5.13330,5.17730,1645765.4,1673314199999,8509918.544190,16994,859831.7,4446076.370530,0
1673314200000,5.17710,5.26880,5.15050,5.25590,1995652.4,1673315099999,10411795.071350,19303,1068165.1,5574388.982130,0
1673315100000,5.25580,5.26960,5.21810,5.24120,1235348.8,1673315999999,6476041.806420,12672,625582.3,3280508.820910,0
1673316000000,5.24210,5.29900,5.21930,5.25720,1465191.0,1673316899999,7696038.236700,16158,736958.2,3872899.224180,0
1673316900000,5.25800,5.26430,5.09500,5.13990,2461792.3,1673317799999,12757661.964200,24315,1112159.7,5762122.609580,0
1673317800000,5.14000,5.15660,4.95870,5.01020,5285028.2,1673318699999,26647995.073880,57693,2517464.4,12695924.651340,0
1673318700000,5.01020,5.08510,5.00000,5.04700,2106966.5,1673319599999,10629282.582240,23115,1097207.3,5536216.344830,0
1673319600000,5.04820,5.07270,4.94690,4.99390,2197000.0,1673320499999,11007707.657800,26225,1004557.9,5034231.600840,0
1673320500000,4.99340,5.03260,4.93560,5.02180,2426378.9,1673321399999,12101605.541110,25602,1263351.1,6302386.730180,0
1673321400000,5.02110,5.04840,4.98890,5.04460,1045886.4,1673322299999,5248797.022920,12833,540606.3,2713784.798530,0
1673322300000,5.04550,5.09950,5.03480,5.08860,2010949.8,1673323199999,10195678.596600,20034,1038505.5,5266604.637010,0
1673323200000,5.08850,5.09190,5.03590,5.08090,1588399.1,1673324099999,8037092.076930,15486,818196.0,4139521.978340,0
1673324100000,5.08060,5.08610,5.03920,5.05380,919551.4,1673324999999,4651153.089730,10540,444612.8,2248428.851750,0
