open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1674059400000,7.26290,7.48690,7.26290,7.39520,5899266.3,1674060299999,43649718.833460,69965,2971868.1,21993058.108470,0
1674060300000,7.39530,7.95000,7.36610,7.80990,10879619.4,1674061199999,83792129.157470,122025,5454520.6,42009921.580860,0
1674061200000,7.80910,7.96800,7.75000,7.86410,7179697.7,1674062099999,56252172.396370,85740,3714454.4,29103629.475910,0
1674062100000,7.86260,7.88990,7.67010,7.76090,3408323.0,1674062999999,26470484.946240,47045,1593294.8,12378510.898740,0
1674063000000,7.76080,7.89570,7.72180,7.79390,3408904.8,1674063899999,26624443.774000,41143,1702720.9,13298962.423930,0
1674063900000,7.79370,7.87000,7.79060,7.83200,1463334.4,1674064799999,11450449.572570,22039,698375.7,5465899.869080,0
1674064800000,7.83130,8.03350,7.82060,8.00090,4260896.7,1674065699999,33882643.352230,53042,2278606.1,18122743.101740,0
1674065700000,8.00000,8.19000,7.99510,8.09500,4719770.9,1674066599999,38232355.499090,61406,2409590.2,19521116.384820,0
1674066600000,8.09500,8.16240,7.94330,8.01960,4182175.4,1674067499999,33723279.606220,50304,1980207.7,15976294.776630,0
1674067500000,8.01840,8.08550,8.00010,8.05330,1959039.4,1674068399999,15746658.265450,25047,985474.0,7923314.379500,0
1674068400000,8.05300,8.13980,8.00340,8.11920,2212813.3,1674069299999,17842288.900740,28463,1151899.6,9291581.115150,0
1674069300000,8.12010,8.13320,8.04000,8.09020,1528474.8,1674070199999,12362658.185910,20384,752160.9,6084146.713530,0
1674070200000,8.09020,8.10900,7.98800,8.03000,1395924.9,1674071099999,11222542.547810,19583,609245.1,4899323.509760,0
1674071100000,8.02990,8.07190,7.99810,8.01230,1047517.4,1674071999999,8407216.656730,15299,489885.7,3932734.495820,0
1674072000000,8.01230,8.10240,7.99360,8.08460,1528658.3,1674072899999,12311620.931160,20362,811807.9,6539155.746320,0
1674072900000,8.08460,8.09950,8.01150,8.02200,1148918.8,1674073799999,9242433.279160,16840,565781.4,4550509.998480,0
1674073800000,8.02200,8.03260,7.80000,7.91370,4248445.0,1674074699999,33662164.336550,52024,1905748.7,15105928.382530,0
1674074700000,7.91410,7.97520,7.88670,7.94230,1751812.5,1674075599999,13882585.438420,24302,872056.0,6912640.953360,0
1674075600000,7.94240,8.10270,7.93950,8.09310,2529190.4,1674076499999,20303520.280370,31787,1410330.8,11324801.967020,0
1674076500000,8.09260,8.50000,8.06320,8.32280,6899572.9,1674077399999,56990674.045330,83976,3820145.5,31567731.122250,0
1674077400000,8.32290,8.33520,8.20170,8.25310,3064522.1,1674078299999,25312689.813050,42389,1527264.2,12617645.675830,0
1674078300000,8.25480,8.40000,8.22370,8.26830,2480661.8,1674079199999,20570014.827930,33944,1185985.7,9839779.491060,0
1674079200000,8.26900,8.27080,8.12250,8.15940,2577503.0,1674080099999,21119869.812290,36713,1223655.8,10029636.525670,0
1674080100000,8.15970,8.22380,8.12100,8.18510,1728848.1,1674080999999,14143345.203770,24663,920809.6,7534736.768420,0
1674081000000,8.18560,8.22000,8.05300,8.12540,1712573.4,1674081899999,13938986.702660,23173,789095.0,6426864.543750,0
1674081900000,8.12550,8.14820,8.08480,8.11420,1159289.0,1674082799999,9404310.716000,15471,586371.0,4757028.017520,0
1674082800000,8.11380,8.12710,7.99200,8.06040,1601250.3,1674083699999,12926362.602010,22209,724402.6,5850110.283530,0
1674083700000,8.06040,8.13340,8.05370,8.06800,908457.5,1674084599999,7345920.086480,13796,465144.2,3762251.504760,0
1674084600000,8.06750,8.09300,7.49240,7.65220,7897615.7,1674085499999,61193699.356700,103217,3364828.6,26064297.501080,0
1674085500000,7.65220,7.68740,7.57200,7.62620,3340759.5,1674086399999,25479868.762880,45711,1603923.8,12239899.192220,0
