open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1673827200000,7.92660,8.17760,7.77000,8.13470,4653324.4,1673828099999,37379193.990280,55396,2440811.7,19628201.191250,0
1673828100000,8.13330,8.14950,7.92300,7.95830,2737104.0,1673828999999,21938312.477870,37101,1186566.1,9511240.330040,0
1673829000000,7.95870,8.17760,7.94520,8.09650,3080673.9,1673829899999,24884882.032010,36856,1663325.6,13432945.357800,0
1673829900000,8.09700,8.37300,8.09620,8.26870,4729912.1,1673830799999,39092622.799500,55045,2609075.8,21562467.986740,0
1673830800000,8.26770,8.34380,8.16000,8.29970,3049888.5,1673831699999,25179654.189050,38814,1507877.9,12451688.186660,0
1673831700000,8.29880,8.32920,8.06100,8.15650,2976453.7,1673832599999,24284426.445560,38919,1361263.3,11109621.807150,0
1673832600000,8.15790,8.22550,8.09700,8.14290,1398480.9,1673833499999,11409935.301010,18118,703673.7,5742078.722510,0
1673833500000,8.14330,8.20460,8.10040,8.18760,1096137.4,1673834399999,8949725.847470,16266,536373.2,4380183.096430,0
1673834400000,8.18790,8.19980,8.13020,8.18280,576017.7,1673835299999,4703437.935270,9732,284716.0,2325356.190710,0
1673835300000,8.18280,8.34000,8.17760,8.21730,1961661.4,1673836199999,16177891.342500,26599,1007643.4,8310778.887860,0
1673836200000,8.21680,8.22910,8.07230,8.16550,1761528.5,1673837099999,14334781.087840,21003,747987.7,6086377.805970,0
1673837100000,8.16740,8.17160,8.10020,8.12590,795616.9,1673837999999,6467987.064480,10694,327881.0,2666036.993920,0
1673838000000,8.12600,8.15390,8.00400,8.07030,1473011.2,1673838899999,11914866.916830,20424,651534.3,5274577.865450,0
1673838900000,8.07020,8.15250,8.06000,8.08320,1164339.8,1673839799999,9430786.138000,15736,558465.5,4524244.629800,0
1673839800000,8.08300,8.12210,7.99180,8.00790,1151176.1,1673840699999,9254179.056240,17366,473131.9,3805537.565870,0
1673840700000,8.00780,8.02110,7.95630,8.00760,1264069.9,1673841599999,10105196.530560,15772,591546.9,4730419.194420,0
1673841600000,8.00710,8.04390,7.96060,8.02020,914949.8,1673842499999,7321529.447660,12702,478738.5,3831038.798130,0
1673842500000,8.02040,8.03370,7.87000,7.90450,1735663.3,1673843399999,13774034.069610,21201,690085.8,5478297.850710,0
1673843400000,7.90440,7.99400,7.89690,7.96280,1403967.9,1673844299999,11165726.206020,15073,761496.8,6056382.137910,0
1673844300000,7.96400,8.01130,7.96280,8.00560,756203.9,1673845199999,6040705.095850,10020,414648.7,3312820.656820,0
1673845200000,8.00550,8.07000,7.96880,8.06260,1033413.9,1673846099999,8284892.312240,14981,609688.5,4891000.007820,0
1673846100000,8.06380,8.09310,8.02980,8.04300,1004590.2,1673846999999,8097072.897110,13710,450179.6,3629600.606180,0
1673847000000,8.04300,8.17500,8.03220,8.16990,1224774.8,1673847899999,9942639.551690,17893,672164.3,5455756.675140,0
1673847900000,8.16980,8.23300,8.11000,8.12390,1419316.9,1673848799999,11591804.305050,19790,642329.4,5248868.685030,0
1673848800000,8.12440,8.16000,8.04810,8.08260,1215484.6,1673849699999,9842980.799260,18091,533076.3,4317674.512020,0
1673849700000,8.08250,8.10180,7.98630,8.03290,1054423.6,1673850599999,8473034.435960,14678,448033.1,3602145.780680,0
1673850600000,8.03410,8.13910,7.99700,8.13550,1124549.5,1673851499999,9081060.760110,17190,643975.2,5201669.439900,0
1673851500000,8.13480,8.14260,8.01000,8.03960,1117556.6,1673852399999,9013593.457850,16604,463442.1,3739499.609200,0
1673852400000,8.03990,8.29750,7.98220,8.10080,4492570.9,1673853299999,36571621.863310,59448,2241617.4,18253491.102480,0
1673853300000,8.10200,8.22990,8.09320,8.20600,2020006.6,1673854199999,16503683.955320,29324,1074532.2,8780880.519820,0
1673854200000,8.20620,8.21970,8.13340,8.21500,1381022.3,1673855099999,11290211.285610,19789,673496.5,5507354.673590,0
1673855100000,8.21620,8.26990,8.16680,8.18030,1326243.3,1673855999999,10887386.285210,19954,668812.6,5492473.913410,0
1673856000000,8.18060,8.18120,7.53000,7.85170,6854849.4,1673856899999,53759015.834920,71941,2802996.3,21991381.267480,0
1673856900000,7.85170,7.94500,7.79020,7.89830,3668797.5,1673857799999,28930064.466580,46860,1881187.8,14837093.457270,0
1673857800000,7.89830,7.92820,7.81000,7.83850,1847280.6,1673858699999,14553346.943090,25109,840182.6,6623276.826160,0
1673858700000,7.83850,7.89820,7.80210,7.82650,1508225.4,1673859599999,11836539.686280,23867,715112.3,5615420.568350,0
1673859600000,7.82670,7.94400,7.82440,7.92790,1751841.5,1673860499999,13807258.393400,25054,938321.8,7398659.818590,0
1673860500000,7.92650,7.98000,7.90140,7.95350,1152740.2,1673861399999,9160839.230570,17946,609373.6,4843370.824690,0
1673861400000,7.95540,8.00640,7.90860,7.95140,1516522.9,1673862299999,12073093.403630,22233,802830.2,6394383.963220,0
1673862300000,7.95110,7.99860,7.93520,7.99070,841824.7,1673863199999,6712304.844800,13738,408185.8,3255290.510680,0
1673863200000,7.99000,8.46910,7.98730,8.38130,8854250.9,1673864099999,73385011.174320,108664,4622639.4,38293031.297760,0
1673864100000,8.38050,8.57700,8.34150,8.47430,6214054.3,1673864999999,52571741.463210,72461,3155174.6,26697089.136520,0
1673865000000,8.47430,8.65140,8.45510,8.54350,4651774.3,1673865899999,39708726.307710,61153,2324764.3,19853441.243670,0
1673865900000,8.54450,8.57400,8.45600,8.50000,3036060.4,1673866799999,25826487.649900,40241,1480294.3,12593986.325200,0
1673866800000,8.49990,8.51510,8.25800,8.30560,5510547.8,1673867699999,45987962.243660,66690,2573980.0,21475964.820710,0
1673867700000,8.30370,8.37890,8.20000,8.25100,3530823.9,1673868599999,29254294.143040,43298,1564942.6,12971455.306010,0
1673868600000,8.25070,8.34000,8.24110,8.28630,1808921.7,1673869499999,14996549.573510,23915,898457.0,7448023.109310,0
1673869500000,8.28780,8.37240,8.28650,8.34420,1384626.3,1673870399999,11544762.818540,19731,670461.7,5589960.258400,0
1673870400000,8.34420,8.49000,8.28400,8.38900,3085803.5,1673871299999,25893723.058020,40276,1578180.3,13248085.127140,0
1673871300000,8.38890,8.39070,8.21020,8.24120,2371003.7,1673872199999,19676802.486200,32793,1081844.0,8978207.120430,0
1673872200000,8.24110,8.27750,8.12850,8.19410,2966374.5,1673873099999,24305538.023620,38189,1344689.4,11022159.851400,0
1673873100000,8.19500,8.21720,8.14840,8.17830,1779290.7,1673873999999,14549053.698090,23182,885683.1,7244588.957340,0
1673874000000,8.18040,8.25700,8.15990,8.23410,1782224.4,1673874899999,14654297.484780,23804,822869.2,6768767.391980,0
1673874900000,8.23500,8.26290,8.20460,8.21150,1099365.3,1673875799999,9055744.977810,16965,528500.9,4354113.349290,0
1673875800000,8.21110,8.25000,8.00000,8.10700,2956128.6,1673876699999,24021245.338900,40774,1344851.0,10936717.440030,0
