open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1673934300000,8.10120,8.10720,8.05980,8.09270,393479.0,1673935199999,3179978.178010,6701,201590.4,1629186.166550,0
1673935200000,8.09280,8.09470,8.01500,8.03760,618161.5,1673936099999,4979258.788180,9989,283582.0,2284739.569180,0
1673936100000,8.03750,8.05620,8.00820,8.01920,521988.7,1673936999999,4196576.931770,7728,234573.8,1886582.406470,0
1673937000000,8.02000,8.07940,7.96000,7.97800,1223883.4,1673937899999,9822323.472120,16893,523042.6,4201874.939830,0
1673937900000,7.97710,8.02340,7.89830,7.92530,1369257.4,1673938799999,10901780.073870,18708,553069.3,4406884.418700,0
1673938800000,7.92430,8.01690,7.91310,7.99940,969263.6,1673939699999,7729104.220220,15061,520553.6,4151067.772640,0
1673939700000,7.99930,8.07210,7.98840,7.99740,898203.6,1673940599999,7211871.460510,13464,456123.4,3664376.162030,0
1673940600000,7.99480,8.01380,7.95600,7.99450,688173.4,1673941499999,5491754.846490,11163,332339.5,2652644.470130,0
1673941500000,7.99370,8.04340,7.98870,8.02080,504957.3,1673942399999,4050316.631880,8593,256952.7,2061308.058240,0
1673942400000,8.02060,8.09890,7.99690,8.09600,983128.2,1673943299999,7911203.963270,13675,555888.9,4474262.764530,0
1673943300000,8.09630,8.11480,8.04080,8.09380,854796.5,1673944199999,6898582.846380,12452,409764.7,3308109.543870,0
1673944200000,8.09390,8.11330,8.04800,8.08280,808314.5,1673945099999,6531088.769930,11710,410631.1,3318380.792520,0
1673945100000,8.08300,8.14500,8.06510,8.10390,983086.0,1673945999999,7974561.232400,15314,548196.0,4446994.794490,0
1673946000000,8.10250,8.20000,8.06370,8.08090,2019966.4,1673946899999,16425296.388620,27941,991031.3,8063374.729370,0
1673946900000,8.07870,8.08160,8.00040,8.05040,1197531.7,1673947799999,9638352.427110,17528,550961.5,4435102.429790,0
1673947800000,8.05080,8.08910,8.01680,8.06220,1059619.5,1673948699999,8535470.728680,13711,438988.5,3536628.655620,0
1673948700000,8.06300,8.11110,8.03300,8.06710,735481.0,1673949599999,5936860.393590,11164,362321.4,2925187.204630,0
1673949600000,8.06700,8.07080,8.02080,8.05470,773709.0,1673950499999,6223796.968380,11432,387027.9,3113721.738770,0
1673950500000,8.05420,8.07550,8.01100,8.03090,728458.6,1673951399999,5857703.547000,10498,288483.5,2320340.195160,0
1673951400000,8.03130,8.06400,8.02810,8.05920,434571.0,1673952299999,3498899.956130,7230,243445.9,1960190.663300,0
1673952300000,8.05840,8.09500,8.05220,8.06890,606164.5,1673953199999,4896889.173940,8861,307271.1,2481932.606500,0
1673953200000,8.06860,8.14400,8.04400,8.13830,1027129.0,1673954099999,8325807.357440,15873,549094.9,4452157.136800,0
1673954100000,8.13910,8.16000,8.10350,8.13470,1237839.3,1673954999999,10068446.743370,18067,622065.2,5061428.428340,0
1673955000000,8.13460,8.13460,8.06230,8.09880,1059882.5,1673955899999,8575357.352940,15051,502686.2,4068092.993220,0
1673955900000,8.09880,8.13780,8.06500,8.12140,715984.0,1673956799999,5801435.956530,11180,361579.9,2930221.918470,0
1673956800000,8.12140,8.21530,8.09580,8.16210,2152761.1,1673957699999,17558337.268550,31536,1110742.5,9062827.713180,0
1673957700000,8.16210,8.23190,8.12060,8.15580,1914416.0,1673958599999,15655567.524970,26847,947020.8,7746177.041250,0
1673958600000,8.15540,8.15690,8.05490,8.08780,1847025.4,1673959499999,14952384.551900,23738,773705.5,6261673.350070,0
1673959500000,8.08710,8.11200,8.03440,8.10240,1051137.8,1673960399999,8483338.949950,15714,555180.3,4482041.461190,0
1673960400000,8.10210,8.10690,8.01650,8.04700,1176156.2,1673961299999,9467981.188570,17452,532143.6,4283164.675530,0
1673961300000,8.04700,8.08650,8.03070,8.07300,608770.3,1673962199999,4903926.180580,9855,302858.6,2439931.762930,0
1673962200000,8.07320,8.09250,8.03870,8.04800,702908.3,1673963099999,5666396.143120,10751,308545.8,2488022.689600,0
1673963100000,8.04770,8.06910,8.04000,8.04870,456248.7,1673963999999,3674829.099980,7312,230868.0,1859749.000990,0
1673964000000,8.04880,8.13670,8.03000,8.12100,1725539.2,1673964899999,13968514.024380,26373,865021.1,7001803.201130,0
1673964900000,8.12190,8.19280,7.95200,7.99540,3306919.7,1673965799999,26695401.975700,48810,1541688.4,12456216.668970,0
1673965800000,7.99660,8.03610,7.86700,7.99120,5200517.3,1673966699999,41397469.587420,73703,2417574.9,19258770.220860,0
1673966700000,7.98870,8.08300,7.98400,8.06070,2149053.8,1673967599999,17276354.153460,30652,1189708.2,9565426.493050,0
1673967600000,8.06140,8.11560,8.02300,8.03880,2116184.1,1673968499999,17078689.353490,28479,1060960.7,8564320.085410,0
1673968500000,8.03850,8.11980,8.03000,8.07940,1240180.0,1673969399999,10022817.869500,18488,612048.6,4947332.023880,0
1673969400000,8.07950,8.08910,7.96660,8.00960,1961305.3,1673970299999,15737614.044890,28173,904846.7,7261706.776620,0
1673970300000,8.00950,8.05520,7.97400,8.01140,1340574.6,1673971199999,10737674.541320,20895,691235.7,5537544.329260,0
1673971200000,8.01130,8.02390,7.92620,7.94580,1468716.2,1673972099999,11707527.236950,21619,725918.3,5786485.681230,0
1673972100000,7.94580,7.99100,7.93130,7.98110,1080074.7,1673972999999,8600616.939910,16690,569208.6,4532924.596120,0
1673973000000,7.98150,8.00700,7.95000,7.98600,905739.5,1673973899999,7230056.160890,14024,459168.0,3665771.011670,0
1673973900000,7.98630,8.03470,7.95270,7.96310,888459.2,1673974799999,7103743.934350,13899,441995.3,3535631.444020,0
1673974800000,7.96340,7.99140,7.91680,7.91970,926029.0,1673975699999,7363117.585230,14058,435925.5,3466768.323650,0
1673975700000,7.91960,7.96000,7.83530,7.89590,2331508.1,1673976599999,18410106.156860,32701,972392.2,7681697.849770,0
1673976600000,7.89540,7.95490,7.88250,7.93310,893995.5,1673977499999,7082192.002060,13008,521859.9,4134189.586030,0
1673977500000,7.93280,7.96830,7.92160,7.96120,737741.9,1673978399999,5863615.255770,11000,343783.1,2732827.191460,0
1673978400000,7.95990,7.97250,7.93100,7.94820,764897.0,1673979299999,6084423.767620,11358,406511.9,3234401.269680,0
1673979300000,7.94820,7.98490,7.94370,7.95740,464215.4,1673980199999,3696428.623330,8252,233158.2,1856798.964990,0
1673980200000,7.95730,8.00870,7.95730,7.99680,739385.1,1673981099999,5907017.963200,12455,393203.4,3141410.293880,0
1673981100000,7.99700,8.01330,7.96510,7.98110,634402.9,1673981999999,5068256.329310,10301,286340.8,2287650.570500,0
1673982000000,7.98140,7.99840,7.94000,7.94790,511812.6,1673982899999,4078228.182700,8682,207122.0,1650559.539980,0
1673982900000,7.94790,7.97700,7.92340,7.96430,655962.4,1673983799999,5213104.418360,10425,315784.5,2509768.567000,0
1673983800000,7.96400,7.98500,7.94610,7.95980,447261.1,1673984699999,3565010.554270,7608,239294.4,1907591.165600,0
1673984700000,7.95780,7.96760,7.93520,7.95450,373520.1,1673985599999,2968677.574790,6180,189285.4,1504538.241300,0
1673985600000,7.95510,7.99540,7.94130,7.98930,624354.8,1673986499999,4979205.611460,9915,310888.0,2479554.824230,0
1673986500000,7.98890,7.99160,7.96060,7.97610,301229.4,1673987399999,2402713.207130,5521,132468.8,1056657.295160,0
1673987400000,7.97590,7.98480,7.93330,7.93630,431052.6,1673988299999,3427277.900590,7405,195622.8,1555490.555320,0
1673988300000,7.93560,7.94490,7.87500,7.94490,1032133.4,1673989199999,8164685.263900,16299,511563.8,4047720.654990,0
1673989200000,7.94420,7.95250,7.86650,7.87760,868392.3,1673990099999,6856826.281280,13214,386041.2,3048227.031240,0
1673990100000,7.87710,7.87710,7.61610,7.76040,4152263.2,1673990999999,32140509.787260,53905,1679992.4,13004099.221530,0
1673991000000,7.76060,7.77840,7.71570,7.72470,1081028.7,1673991899999,8371518.311700,15757,555979.8,4306911.587260,0
1673991900000,7.72460,7.75930,7.70200,7.73910,918407.2,1673992799999,7106824.961580,12541,396626.2,3069979.291280,0
1673992800000,7.73930,7.80060,7.73630,7.76950,847713.1,1673993699999,6593891.988300,12275,434169.0,3377169.557900,0
1673993700000,7.76970,7.78560,7.74630,7.77940,530470.3,1673994599999,4119686.678720,7830,268709.6,2087097.124190,0
1673994600000,7.77930,7.78470,7.74500,7.75850,370386.3,1673995499999,2877346.954560,6246,185897.0,1444314.365400,0
1673995500000,7.75940,7.76640,7.72060,7.72740,487252.6,1673996399999,3772166.255240,8120,207019.1,1602850.137550,0
1673996400000,7.72720,7.79430,7.70600,7.77900,1090406.0,1673997299999,8460897.595940,16872,575360.2,4466079.088560,0
1673997300000,7.77890,7.79620,7.76360,7.76690,535126.0,1673998199999,4161121.511430,8262,269075.3,2092423.499390,0
1673998200000,7.76690,7.77260,7.62000,7.68990,1557871.6,1673999099999,11993357.452480,22085,644011.7,4958869.864110,0
1673999100000,7.68990,7.71110,7.55000,7.61130,2600753.5,1673999999999,19836917.167810,35591,1139424.8,8697400.510910,0
