open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1673395200000,5.48510,5.52930,5.30130,5.41850,5305047.5,1673396099999,28679547.251440,53081,2315864.9,12525270.909160,0
1673396100000,5.41910,5.48560,5.41910,5.44600,2157227.2,1673396999999,11768306.950050,24432,1107673.3,6044997.002130,0
1673397000000,5.44610,5.46000,5.42080,5.45110,1062807.5,1673397899999,5779357.373960,14207,554683.6,3017164.853290,0
1673397900000,5.45110,5.51290,5.44030,5.46690,1875352.5,1673398799999,10278594.635200,22869,980705.7,5375460.316400,0
1673398800000,5.46650,5.51000,5.45640,5.49990,1210069.2,1673399699999,6642450.263350,14343,656601.0,3603857.737370,0
1673399700000,5.49880,5.51000,5.41540,5.41740,1579863.2,1673400599999,8619178.420860,18157,726537.7,3965273.115130,0
1673400600000,5.41730,5.45000,5.41050,5.44390,917630.4,1673401499999,4984366.883680,12261,471988.9,2564346.755500,0
1673401500000,5.44430,5.48660,5.41350,5.46550,1420962.8,1673402399999,7745128.905610,17130,800926.7,4365344.618100,0
1673402400000,5.46630,5.48170,5.40820,5.41130,1419456.8,1673403299999,7714260.675060,16216,634496.0,3450581.060670,0
1673403300000,5.41130,5.43270,5.35140,5.37030,2146236.3,1673404199999,11556355.101450,23200,911065.5,4906283.760850,0
1673404200000,5.37040,5.40940,5.37040,5.37870,1195272.1,1673405099999,6445591.737690,14204,612580.3,3304218.697550,0
1673405100000,5.37930,5.39690,5.33130,5.34560,1395865.0,1673405999999,7483116.224550,17896,600293.2,3218484.990620,0
1673406000000,5.34570,5.39370,5.32850,5.35630,2209703.4,1673406899999,11840081.434630,24066,1123951.5,6023301.582900,0
1673406900000,5.35620,5.35630,5.11840,5.23840,6465823.7,1673407799999,33824598.764400,61370,2705401.7,14155300.946130,0
1673407800000,5.23830,5.25920,5.20650,5.24620,2058430.8,1673408699999,10781148.637170,19556,1076807.2,5642623.262370,0
1673408700000,5.24610,5.27170,5.22590,5.24140,1456314.7,1673409599999,7642030.954550,15255,701036.0,3679445.795050,0
1673409600000,5.24180,5.28580,5.21730,5.25930,1874039.8,1673410499999,9842440.940280,20545,934800.4,4912192.958180,0
1673410500000,5.25920,5.26620,5.23240,5.23610,769729.8,1673411399999,4040605.766890,9745,342140.7,1796807.929880,0
1673411400000,5.23610,5.26370,5.21940,5.24770,1228410.6,1673412299999,6434610.890630,12164,613763.6,3215493.501730,0
1673412300000,5.24840,5.24840,5.17770,5.21670,1775406.0,1673413199999,9246801.809840,20262,845937.0,4407329.159890,0
1673413200000,5.21680,5.23940,5.20060,5.22960,1229186.2,1673414099999,6414159.084400,13727,619840.8,3234897.524930,0
1673414100000,5.22960,5.25680,5.20770,5.22570,1110399.6,1673414999999,5809929.658590,12380,593797.0,3108507.933310,0
1673415000000,5.22510,5.25500,5.22370,5.25310,898359.2,1673415899999,4705985.378420,9320,539955.1,2829159.989200,0
1673415900000,5.25300,5.25300,5.21550,5.22410,683695.5,1673416799999,3575479.938770,7482,331501.4,1733683.899940,0
1673416800000,5.22390,5.33770,5.21870,5.31150,2101307.2,1673417699999,11072186.100160,20099,1245278.5,6566650.944070,0
1673417700000,5.31170,5.33690,5.28000,5.32300,1640454.7,1673418599999,8707807.928470,16986,867832.6,4608092.824410,0
1673418600000,5.32360,5.33750,5.28580,5.28880,1122967.1,1673419499999,5966841.893900,12076,563119.8,2993462.160830,0
1673419500000,5.28870,5.32710,5.28680,5.30990,617242.3,1673420399999,3277013.224280,7530,333830.9,1772543.286830,0
