open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1673757000000,7.35620,7.41000,7.32950,7.37040,713122.9,1673757899999,5256226.458050,10511,410975.2,3029763.766020,0
1673757900000,7.37190,7.39910,7.33900,7.38190,448403.6,1673758799999,3304444.164050,7718,223540.7,1647716.848250,0
1673758800000,7.38070,7.40000,7.33160,7.36950,385190.9,1673759699999,2835089.281790,7137,168252.5,1238411.247470,0
1673759700000,7.37010,7.52330,7.36720,7.45980,1201309.0,1673760599999,8943014.004280,17318,727683.1,5417756.359740,0
1673760600000,7.45990,7.49650,7.42780,7.45310,677832.7,1673761499999,5053193.163990,10758,337320.2,2515535.932490,0
1673761500000,7.45320,7.47240,7.39060,7.40680,534299.3,1673762399999,3967621.724280,8354,226727.9,1684588.239010,0
1673762400000,7.40670,7.43950,7.39380,7.39990,567820.4,1673763299999,4212488.992510,8907,287291.9,2131808.592400,0
1673763300000,7.40100,7.45600,7.37900,7.43720,573670.1,1673764199999,4258052.911560,9163,282719.0,2099485.001290,0
1673764200000,7.43690,7.47190,7.39410,7.40290,522751.0,1673765099999,3884910.051000,8672,237861.7,1767940.356430,0
1673765100000,7.40250,7.41900,7.36150,7.36680,562484.0,1673765999999,4158941.645070,9767,241627.2,1787013.076840,0
1673766000000,7.36600,7.39070,7.26120,7.28630,1920284.0,1673766899999,14026801.384680,26549,816001.2,5959495.690550,0
1673766900000,7.28630,7.34400,7.28620,7.30980,611875.5,1673767799999,4477418.898930,9018,324297.1,2373335.303140,0
1673767800000,7.30870,7.32890,7.25200,7.27910,1169376.0,1673768699999,8529367.100310,15962,537270.3,3920434.439360,0
1673768700000,7.27980,7.31750,7.27740,7.31410,470697.2,1673769599999,3436773.876240,8355,229567.4,1676237.248830,0
1673769600000,7.31410,7.34520,7.26350,7.26940,784180.9,1673770499999,5727782.666590,12813,380485.2,2779686.322860,0
1673770500000,7.26940,7.30190,7.03540,7.11950,3608804.5,1673771399999,25789365.943530,47553,1483808.5,10597816.564940,0
1673771400000,7.12040,7.18000,7.08660,7.14960,1225724.1,1673772299999,8748722.429260,18051,598875.6,4275739.365580,0
1673772300000,7.14980,7.19450,7.08870,7.12410,1431195.3,1673773199999,10213468.110940,18945,653572.0,4667642.250060,0
1673773200000,7.12480,7.16020,7.11000,7.14040,1080648.2,1673774099999,7714940.396550,14978,565231.3,4036000.081230,0
1673774100000,7.14210,7.19720,7.12410,7.18170,810544.4,1673774999999,5807369.037250,13038,422742.5,3029927.391050,0
1673775000000,7.18220,7.20000,7.15230,7.16670,708995.4,1673775899999,5087655.849860,10988,396575.8,2846869.923590,0
1673775900000,7.16670,7.25920,7.15000,7.24270,1120300.1,1673776799999,8077780.991550,15922,652184.0,4702888.381660,0
1673776800000,7.24000,7.42710,7.21810,7.40310,2554923.9,1673777699999,18751254.719960,35712,1489712.2,10932284.360790,0
1673777700000,7.40310,7.44350,7.33310,7.33600,1282564.8,1673778599999,9463360.692700,18640,595211.5,4394205.632450,0
1673778600000,7.33600,7.41000,7.32870,7.36320,2107896.9,1673779499999,15539938.475140,20611,1132409.5,8346587.211160,0
1673779500000,7.36430,7.40430,7.35000,7.39790,1574357.5,1673780399999,11604213.311320,14627,789190.3,5818583.383000,0
1673780400000,7.39790,7.54600,7.38890,7.48080,2655164.9,1673781299999,19855891.421420,31214,1438042.7,10751988.271220,0
1673781300000,7.48070,7.70810,7.46270,7.69870,3195180.5,1673782199999,24293281.520060,39554,1815155.9,13800546.798940,0
1673782200000,7.69970,7.99000,7.64130,7.89060,8033131.5,1673783099999,63107471.456890,99043,4304513.0,33833465.480710,0
1673783100000,7.89340,8.07000,7.85550,8.00510,6120568.0,1673783999999,48693835.520690,71497,3216840.6,25603666.319720,0
1673784000000,8.00510,8.39360,8.00410,8.26580,11799889.5,1673784899999,97366276.168840,140731,6016189.4,49628917.331340,0
1673784900000,8.26500,8.50000,8.16230,8.32950,8641497.0,1673785799999,71668719.316800,102989,4306496.3,35758645.369020,0
1673785800000,8.32940,8.41500,8.23610,8.30770,5313677.3,1673786699999,44092208.760200,66553,2530354.3,21008884.848860,0
1673786700000,8.30630,8.38000,8.21210,8.28690,4675634.9,1673787599999,38787545.156350,59263,2114579.5,17548242.493170,0
1673787600000,8.28690,8.42000,8.28380,8.38210,4758456.0,1673788499999,39784844.121880,59222,2555528.5,21371201.281690,0
1673788500000,8.38180,8.88000,8.33180,8.59660,8974326.9,1673789399999,76768758.093160,116800,5072863.5,43436689.912380,0
1673789400000,8.59670,8.66210,8.49050,8.52260,5728257.8,1673790299999,49181480.041950,77559,2726363.9,23420864.325810,0
1673790300000,8.52240,8.56660,8.41940,8.49830,4208750.6,1673791199999,35694863.393650,53526,2088206.9,17717294.305880,0
1673791200000,8.49830,8.58000,8.45420,8.53390,3202748.4,1673792099999,27290374.672930,43032,1684655.1,14359747.294930,0
1673792100000,8.53260,8.57750,8.50790,8.54330,1852864.6,1673792999999,15835435.271940,26205,938346.7,8021020.788170,0
1673793000000,8.54490,8.76880,8.54010,8.67610,5645998.9,1673793899999,48910458.911080,75235,3111766.1,26959399.475950,0
1673793900000,8.67600,8.83970,8.63010,8.66110,6173194.0,1673794799999,53907912.860970,80457,3005096.1,26257025.514800,0
1673794800000,8.66160,8.68880,8.53600,8.63500,4281568.5,1673795699999,36849807.895450,55436,2052411.6,17670301.785710,0
1673795700000,8.63420,8.64800,8.49200,8.52240,3614379.3,1673796599999,30897041.041270,48081,1625276.1,13897352.421990,0
1673796600000,8.52310,8.59630,8.46220,8.55960,2795814.3,1673797499999,23870742.104050,36963,1476250.7,12609755.856920,0
1673797500000,8.56110,8.68500,8.53000,8.61910,3064976.4,1673798399999,26430536.086340,44412,1511675.4,13040368.730540,0
1673798400000,8.61870,8.79000,8.56760,8.69420,4061821.9,1673799299999,35261521.004760,57785,2106924.8,18299055.463290,0
1673799300000,8.69410,8.72000,8.45500,8.50360,4503776.3,1673800199999,38536177.935490,56721,1991243.3,17039313.697580,0
1673800200000,8.50350,8.51560,8.11110,8.27520,8613535.0,1673801099999,71308724.164930,102987,4142107.4,34286094.572440,0
1673801100000,8.27510,8.30460,8.14330,8.18730,3798709.9,1673801999999,31209960.147230,46775,1671894.8,13742266.416780,0
1673802000000,8.18910,8.24990,8.12440,8.22600,2971736.9,1673802899999,24386664.365010,35525,1547741.5,12702415.598060,0
1673802900000,8.22590,8.32450,8.06610,8.22920,5481307.2,1673803799999,44915419.351470,58784,2838942.1,23273619.791230,0
1673803800000,8.23020,8.26350,7.89000,7.99310,6017349.1,1673804699999,48796228.888480,64240,2618590.2,21273097.724630,0
1673804700000,7.99280,8.04330,7.82270,7.95460,5601136.3,1673805599999,44390006.229490,60201,2813925.9,22306924.994400,0
1673805600000,7.95440,7.96290,7.80000,7.93310,5113033.6,1673806499999,40331700.209490,56255,2561235.2,20215479.663940,0
1673806500000,7.93300,7.97140,7.86000,7.95330,2263593.1,1673807399999,17926664.712320,27332,1157900.3,9172174.970690,0
1673807400000,7.95310,8.04550,7.88460,8.02080,2688728.6,1673808299999,21436799.050910,30733,1532448.3,12221448.257760,0
1673808300000,8.02160,8.13490,8.02090,8.10230,2961803.5,1673809199999,23947677.868140,35198,1534630.5,12407371.824310,0
1673809200000,8.10230,8.15380,8.03180,8.13490,1954943.7,1673810099999,15816302.682040,26171,976310.6,7904167.276980,0
1673810100000,8.13450,8.15000,8.06510,8.12850,1357353.5,1673810999999,11010162.245780,18511,636881.3,5167572.838660,0
1673811000000,8.12910,8.15670,8.06930,8.07360,1115259.9,1673811899999,9044549.038730,14752,473914.5,3842981.965300,0
1673811900000,8.07400,8.13170,8.07350,8.11220,852071.1,1673812799999,6905551.359690,11440,443027.0,3590220.868750,0
1673812800000,8.11330,8.11950,7.90560,8.01920,2267098.6,1673813699999,18171318.785840,28760,989653.7,7936544.205310,0
1673813700000,8.01910,8.06310,7.99080,8.05000,810202.9,1673814599999,6508746.922300,10726,429223.5,3447957.302800,0
1673814600000,8.05060,8.06320,8.01620,8.03140,574438.1,1673815499999,4618164.706270,8400,298506.0,2399724.230170,0
1673815500000,8.03110,8.05890,7.95000,8.02270,1123930.0,1673816399999,8994808.039870,16063,575151.4,4604006.141550,0
1673816400000,8.02250,8.03690,7.98040,8.00110,954711.4,1673817299999,7645795.738210,12302,509156.3,4077976.402090,0
1673817300000,8.00110,8.16440,8.00110,8.09430,1840340.1,1673818199999,14895855.222520,25603,1020959.2,8264405.131630,0
1673818200000,8.09460,8.20690,8.07540,8.15760,1268723.2,1673819099999,10331053.981690,17299,722662.8,5885201.221320,0
1673819100000,8.15750,8.15750,8.08910,8.13910,854568.8,1673819999999,6941844.857030,12548,356259.4,2894339.413650,0
1673820000000,8.13910,8.18950,7.97040,7.99840,2009532.3,1673820899999,16217424.124600,25756,874746.2,7061311.962840,0
1673820900000,7.99820,8.04850,7.79000,7.91380,3228270.7,1673821799999,25489149.244120,38892,1509779.8,11926349.529430,0
1673821800000,7.91310,8.02210,7.88380,7.96580,1915598.4,1673822699999,15230171.310400,19429,1005687.1,8000823.397600,0
1673822700000,7.96560,8.12430,7.94810,8.08050,1328382.1,1673823599999,10702750.517770,16950,771587.8,6217680.248120,0
1673823600000,8.07990,8.09740,7.98470,8.06960,1274721.7,1673824499999,10241628.615860,17823,575825.0,4627154.696260,0
1673824500000,8.06980,8.09000,8.01820,8.04700,936362.0,1673825399999,7537348.906410,13077,488490.7,3932396.640930,0
1673825400000,8.04720,8.04720,7.94680,8.00730,1056915.0,1673826299999,8442556.851230,14453,552031.0,4409077.428850,0
1673826300000,8.00570,8.00780,7.90020,7.92770,1085243.0,1673827199999,8611697.766140,15767,511864.4,4061995.824000,0
