open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1673222400000,3.93070,3.96060,3.91280,3.93440,1179789.9,1673223299999,4640808.091620,10482,516475.5,2032053.091050,0
1673223300000,3.93410,3.93410,3.89170,3.90420,602661.9,1673224199999,2354752.433600,5093,263908.1,1031433.105950,0
1673224200000,3.90460,3.93440,3.90310,3.93200,346968.5,1673225099999,1361104.679860,3213,178443.3,699964.485360,0
1673225100000,3.93300,3.93660,3.89770,3.92210,667368.1,1673225999999,2614392.392830,6104,245752.3,962171.584120,0
1673226000000,3.92220,3.93770,3.90380,3.91470,491043.0,1673226899999,1924764.951470,4231,235707.9,924217.879860,0
1673226900000,3.91470,3.95890,3.90700,3.94740,471603.1,1673227799999,1856527.419350,3926,239126.4,941511.930400,0
1673227800000,3.94720,3.99390,3.92160,3.98700,1109105.5,1673228699999,4390193.943320,9567,606834.8,2403121.429450,0
1673228700000,3.98700,4.05000,3.97610,4.01900,1577553.4,1673229599999,6346475.366560,13638,891249.0,3584679.726340,0
1673229600000,4.01910,4.15000,3.99350,4.13430,1974756.5,1673230499999,8016551.445740,15785,1131994.9,4602801.556860,0
1673230500000,4.13420,4.15000,4.06130,4.11190,1462627.6,1673231399999,6002848.239110,12223,641218.8,2630215.977860,0
1673231400000,4.11210,4.12620,4.08000,4.09350,728607.0,1673232299999,2986466.816200,7073,342255.5,1403014.192260,0
1673232300000,4.09360,4.09810,4.05250,4.06650,541252.6,1673233199999,2204126.760570,5438,268755.0,1094639.998410,0
1673233200000,4.06690,4.07130,4.04290,4.05620,490469.8,1673234099999,1988854.842220,5198,234101.3,949525.267470,0
1673234100000,4.05600,4.07690,4.05190,4.06740,310591.4,1673234999999,1263375.032940,3261,164950.9,670840.832230,0
1673235000000,4.06700,4.08470,4.05860,4.08340,307544.7,1673235899999,1251820.644900,3433,162982.5,663648.355130,0
1673235900000,4.08240,4.08610,4.04490,4.04670,343597.0,1673236799999,1396216.411080,3311,112828.8,458448.898980,0
1673236800000,4.04770,4.08270,4.04770,4.07020,471707.6,1673237699999,1916713.486140,3816,280130.7,1137987.219110,0
1673237700000,4.07010,4.09040,4.05320,4.08220,328273.4,1673238599999,1336211.998630,3394,205134.3,835216.481660,0
1673238600000,4.08180,4.08270,4.05120,4.05370,343524.8,1673239499999,1396522.897030,3444,146453.4,595301.789460,0
1673239500000,4.05370,4.06710,4.04770,4.06710,192508.5,1673240399999,781047.812780,2066,106535.1,432321.356230,0
1673240400000,4.06730,4.08530,4.06630,4.07080,329980.2,1673241299999,1344727.767290,3304,156922.4,639500.619440,0
1673241300000,4.07090,4.08920,4.06660,4.07020,228728.1,1673242199999,933039.040850,2476,124966.2,509806.935940,0
1673242200000,4.07040,4.07540,4.05690,4.05820,210281.4,1673243099999,854785.026740,1977,92556.6,376240.348590,0
1673243100000,4.05960,4.06490,4.03620,4.03700,374494.0,1673243999999,1516676.177120,3083,110530.3,447789.007190,0
1673244000000,4.03710,4.05470,4.03380,4.03830,409289.8,1673244899999,1655064.190860,3380,193060.0,780757.495160,0
1673244900000,4.03800,4.05990,4.03710,4.05810,211574.9,1673245799999,856430.067740,2013,118383.2,479124.427660,0
1673245800000,4.05810,4.05970,4.04350,4.04690,190582.1,1673246699999,772114.001740,1717,87967.0,356380.658310,0
1673246700000,4.04660,4.04670,4.01490,4.01880,374957.3,1673247599999,1510236.561750,3341,151129.6,608610.221770,0
1673247600000,4.01880,4.03810,4.01840,4.03040,285293.7,1673248499999,1148837.990210,2854,162691.5,655139.428200,0
1673248500000,4.03030,4.05510,4.03030,4.04450,209654.2,1673249399999,847861.023170,2273,105689.0,427372.862960,0
1673249400000,4.04390,4.05860,4.03350,4.03970,211993.9,1673250299999,857408.450120,2066,130398.1,527379.908770,0
1673250300000,4.03970,4.05270,4.03700,4.04560,136742.8,1673251199999,553023.205600,1600,77654.0,314027.054060,0
1673251200000,4.04530,4.05900,4.03190,4.04280,285917.5,1673252099999,1156412.333780,2751,143906.9,582154.659440,0
1673252100000,4.04160,4.05630,4.03260,4.05320,199044.0,1673252999999,804865.227250,2012,103558.6,418717.908230,0
1673253000000,4.05350,4.05780,4.04020,4.05630,254712.7,1673253899999,1031326.432880,2270,119174.9,482515.228840,0
1673253900000,4.05620,4.07670,4.04390,4.04610,422818.1,1673254799999,1716552.315880,3729,223425.1,907415.355320,0
1673254800000,4.04610,4.07570,4.04560,4.07200,251485.9,1673255699999,1021760.234910,2248,143955.6,584723.589650,0
1673255700000,4.07270,4.09710,4.06830,4.08440,442302.2,1673256599999,1807895.105880,3453,241827.3,988547.053660,0
1673256600000,4.08450,4.12400,4.08040,4.10720,736326.4,1673257499999,3021032.892240,5721,403422.7,1655691.816500,0
1673257500000,4.10690,4.11270,4.07640,4.07980,420051.5,1673258399999,1717457.556480,3620,138029.9,564337.942260,0
1673258400000,4.08040,4.09940,4.07310,4.09630,228022.3,1673259299999,931303.613210,2488,114956.1,469604.946000,0
1673259300000,4.09580,4.11480,4.08670,4.10190,355330.6,1673260199999,1457537.455020,3452,194563.1,798146.971000,0
1673260200000,4.10190,4.15000,4.09000,4.10680,1234149.5,1673261099999,5091388.670830,8638,618254.1,2550567.072280,0
1673261100000,4.10700,4.11490,4.09520,4.09870,419389.3,1673261999999,1720827.804240,3895,209480.9,859657.075350,0
1673262000000,4.09870,4.13970,4.09420,4.13580,600600.2,1673262899999,2473499.095300,5808,343428.8,1414908.296270,0
1673262900000,4.13530,4.22450,4.11520,4.19680,2510447.7,1673263799999,10450163.920980,20605,1339344.1,5578667.658690,0
1673263800000,4.19740,4.24500,4.18100,4.19940,1488378.6,1673264699999,6262405.969880,13347,782726.4,3293472.856920,0
1673264700000,4.19930,4.19940,4.16320,4.18020,828525.2,1673265599999,3463169.126710,7320,377517.3,1578375.394530,0
1673265600000,4.17940,4.18120,4.15290,4.16950,645097.4,1673266499999,2687002.140360,6114,310196.7,1292389.650610,0
1673266500000,4.16870,4.16980,4.13400,4.13910,506537.5,1673267399999,2104417.747690,5005,189369.9,787012.686130,0
1673267400000,4.13910,4.16970,4.13630,4.16390,504459.7,1673268299999,2096172.714110,4532,287891.3,1196352.794350,0
1673268300000,4.16430,4.19550,4.15570,4.18190,470255.6,1673269199999,1964498.954190,4351,288550.1,1205592.991800,0
1673269200000,4.18260,4.20070,4.17630,4.18500,446097.5,1673270099999,1867154.335220,4417,192117.8,804581.026030,0
1673270100000,4.18500,4.23710,4.18000,4.23400,716757.3,1673270999999,3019966.306620,6967,402634.0,1696384.136510,0
1673271000000,4.23320,4.24200,4.21620,4.22020,745531.0,1673271899999,3153206.050050,6123,308230.0,1303843.841120,0
1673271900000,4.22030,4.22370,4.11240,4.14470,1614437.3,1673272799999,6700168.036010,12959,670722.3,2782019.199650,0
1673272800000,4.14400,4.16750,4.09500,4.12890,1132849.2,1673273699999,4680594.956370,9453,499175.7,2063557.213130,0
1673273700000,4.12990,4.16000,4.12210,4.14320,513961.6,1673274599999,2129152.456460,4812,266171.8,1102586.517700,0
1673274600000,4.14360,4.16770,4.12480,4.16350,748313.9,1673275499999,3102814.841860,7136,370301.5,1535639.646640,0
1673275500000,4.16400,4.18570,4.14590,4.16920,528725.3,1673276399999,2202868.486490,5505,292908.2,1220727.433810,0
1673276400000,4.17000,4.22700,4.16110,4.16810,688396.7,1673277299999,2879824.648520,7337,358029.4,1498609.974750,0
1673277300000,4.16800,4.20690,4.16660,4.18370,607196.3,1673278199999,2543659.283210,5893,302550.7,1267450.304950,0
1673278200000,4.18390,4.27000,4.18390,4.26000,1453926.7,1673279099999,6156218.078750,12522,771997.1,3268207.553490,0
1673279100000,4.25990,4.74100,4.25210,4.60440,9393807.1,1673279999999,42534447.519500,84005,4907039.0,22187063.550740,0
1673280000000,4.60440,4.64530,4.56760,4.57820,2652098.2,1673280899999,12195597.717490,27567,1328142.9,6108785.827660,0
1673280900000,4.57760,5.03700,4.57630,4.93080,9645685.0,1673281799999,46361322.151440,92188,5118410.7,24607820.459160,0
1673281800000,4.92890,5.37050,4.90940,5.22410,13205707.6,1673282699999,68597481.803000,137395,6680256.6,34687216.984170,0
1673282700000,5.22540,5.27810,5.06790,5.10660,4919848.9,1673283599999,25404010.318940,57508,2243241.2,11585339.589040,0
1673283600000,5.10670,5.17820,4.99400,5.10760,4830792.1,1673284499999,24567709.717040,54315,2332734.8,11869498.732570,0
1673284500000,5.10700,5.22000,5.06000,5.13400,2558895.5,1673285399999,13153689.500010,32185,1261001.6,6484942.356500,0
1673285400000,5.13340,5.18000,5.08930,5.14190,1942094.4,1673286299999,9972409.892900,24499,991106.2,5090678.199360,0
1673286300000,5.14310,5.23300,5.14070,5.18010,2372657.6,1673287199999,12298427.540540,27762,1203303.7,6239253.989030,0
1673287200000,5.17870,5.39680,5.17470,5.32580,6074951.6,1673288099999,32115984.654970,68687,3097297.1,16381831.717730,0
1673288100000,5.32330,5.42000,5.22000,5.25150,5516367.6,1673288999999,29265154.216120,59964,2798963.8,14865111.494150,0
1673289000000,5.25100,5.27630,5.06120,5.08030,4481849.0,1673289899999,23048033.538090,50574,2029358.0,10431158.001380,0
1673289900000,5.08030,5.13960,5.04030,5.09300,2844995.8,1673290799999,14501753.035250,31785,1459321.1,7442821.151620,0
1673290800000,5.09340,5.14740,5.06500,5.11350,1881165.8,1673291699999,9601365.758710,23307,998439.4,5097415.689540,0
1673291700000,5.11220,5.15710,5.10200,5.11850,1138627.9,1673292599999,5838514.547850,14750,566040.7,2903788.958120,0
1673292600000,5.11750,5.18980,5.11540,5.17230,1405464.4,1673293499999,7253408.178440,17129,790169.6,4077951.993850,0
1673293500000,5.17070,5.19920,5.07150,5.08150,2229836.3,1673294399999,11448344.600030,22986,1017160.0,5226338.833420,0
1673294400000,5.08190,5.11820,4.82000,4.85330,5054014.9,1673295299999,25116385.584110,54579,2196759.1,10926050.320140,0
1673295300000,4.85330,4.91000,4.85160,4.87860,2675595.7,1673296199999,13067745.092400,27598,1377955.6,6731689.831960,0
1673296200000,4.87940,4.96900,4.86350,4.94530,2582845.7,1673297099999,12706136.144930,27289,1451552.0,7144499.543900,0
1673297100000,4.94530,4.98000,4.90160,4.97990,2012824.1,1673297999999,9947501.893930,21543,1076271.8,5323660.052480,0
1673298000000,4.98000,5.72200,4.97000,5.51560,12762480.7,1673298899999,67781328.949530,135926,7116568.7,37770130.951720,0
1673298900000,5.51780,5.52150,5.21000,5.30860,8900962.5,1673299799999,47450174.988690,86549,4357537.8,23228838.635360,0
