open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1673654400000,6.81090,6.91560,6.77750,6.85820,3034293.0,1673655299999,20796058.846730,31480,1738176.4,11915232.263440,0
1673655300000,6.85770,6.89880,6.75920,6.85420,2925540.5,1673656199999,19987248.395300,31751,1480421.1,10117304.872950,0
1673656200000,6.85390,7.25990,6.79630,7.00150,6955752.8,1673657099999,48835868.095490,86611,3904538.3,27432584.449100,0
1673657100000,7.00340,7.02760,6.81110,6.87950,3848837.3,1673657999999,26571641.107490,44007,1962092.0,13542534.564240,0
1673658000000,6.87950,7.05000,6.82720,7.04850,2697595.6,1673658899999,18719786.460380,32058,1483748.8,10302500.844320,0
1673658900000,7.04840,7.52000,6.97220,7.26300,10606475.9,1673659799999,77648925.291520,106846,5655572.1,41408545.978090,0
1673659800000,7.26420,7.35480,7.22380,7.32660,3452436.4,1673660699999,25204444.629110,39567,1727157.5,12608691.354880,0
1673660700000,7.32490,7.90000,7.31010,7.73010,10851695.0,1673661599999,82870292.949560,122504,6039078.6,46106897.831700,0
1673661600000,7.73010,8.10000,7.66790,8.04690,10216391.4,1673662499999,81246180.632370,114154,5362915.4,42674665.162340,0
1673662500000,8.04440,8.12000,7.80000,7.92290,6229217.7,1673663399999,49452193.415080,77080,3098352.1,24608341.394040,0
1673663400000,7.92290,7.98000,7.81010,7.85540,3489712.1,1673664299999,27568652.566100,50323,1628162.4,12866386.187280,0
1673664300000,7.85540,7.87390,7.76000,7.84760,2779105.5,1673665199999,21715953.525930,38867,1402571.6,10963613.532630,0
1673665200000,7.84760,7.87540,7.70000,7.73740,3044425.7,1673666099999,23659916.673930,39416,1430199.0,11120617.554960,0
1673666100000,7.73660,7.78340,7.66000,7.72110,3678913.0,1673666999999,28411590.319960,34558,1894341.0,14632803.263670,0
1673667000000,7.71930,7.82950,7.67300,7.82800,2865891.8,1673667899999,22206501.858620,29194,1554517.9,12049054.340120,0
1673667900000,7.82680,7.91880,7.80240,7.86520,2721976.2,1673668799999,21395256.766600,30330,1351136.0,10623221.659900,0
1673668800000,7.86560,7.89560,7.77070,7.78920,1994683.5,1673669699999,15642940.486510,23914,848451.1,6657340.610580,0
1673669700000,7.78930,7.97000,7.77950,7.90730,3162597.5,1673670599999,25005554.140090,40126,1779122.9,14069298.372820,0
1673670600000,7.90730,7.94770,7.82600,7.88460,1926966.6,1673671499999,15204160.570030,24526,894777.2,7062529.307260,0
1673671500000,7.88450,7.93770,7.84640,7.88460,1561876.4,1673672399999,12325144.832570,22532,811905.1,6409541.342890,0
1673672400000,7.88500,7.90100,7.75770,7.79740,2056505.2,1673673299999,16094342.722000,26258,918788.8,7190382.009140,0
1673673300000,7.79780,7.82530,7.76000,7.79850,1527574.6,1673674199999,11894390.286680,21224,740486.3,5766948.729360,0
1673674200000,7.79930,8.30000,7.78950,8.15950,7659771.7,1673675099999,61980668.559790,90365,4140973.8,33484800.504010,0
1673675100000,8.15950,8.19990,8.03750,8.07090,4172431.3,1673675999999,33829448.024130,47311,1958373.5,15882389.648180,0
1673676000000,8.07090,8.07500,7.96700,8.04100,3218845.9,1673676899999,25827319.497510,35796,1696685.6,13619314.408290,0
1673676900000,8.04110,8.07490,7.95410,8.04070,1681193.4,1673677799999,13489614.613200,21992,754281.3,6054932.622860,0
1673677800000,8.04120,8.04500,7.96380,8.01910,1364203.6,1673678699999,10923117.617050,18140,680879.7,5453102.047020,0
1673678700000,8.02050,8.06480,7.97670,8.03990,1763794.3,1673679599999,14162282.975450,23810,913153.2,7334282.204080,0
1673679600000,8.03950,8.06500,7.91000,7.96090,2650810.8,1673680499999,21138493.225980,30096,1155113.9,9214746.042420,0
1673680500000,7.96100,8.07610,7.91890,7.99520,2262074.0,1673681399999,18116375.916070,30119,1192629.4,9554940.566020,0
1673681400000,7.99540,8.06450,7.92210,7.93880,2143930.5,1673682299999,17138645.917160,27302,962256.4,7694946.453580,0
1673682300000,7.93880,8.04670,7.91910,8.03800,1791441.3,1673683199999,14313618.682900,22598,953195.4,7615687.157780,0
1673683200000,8.03470,8.08460,7.96340,8.00960,2218996.7,1673684099999,17810968.827210,26465,1209995.4,9714902.807770,0
1673684100000,8.00860,8.17700,7.97950,8.00130,2992627.2,1673684999999,24168509.854020,37785,1518550.2,12272978.695460,0
1673685000000,8.00250,8.10690,7.97490,8.10050,1746296.6,1673685899999,14044061.937100,23253,958433.3,7708632.756620,0
1673685900000,8.10050,8.12340,8.03170,8.09700,1913956.3,1673686799999,15463796.994930,24919,906983.6,7330607.226670,0
1673686800000,8.09760,8.11420,7.74000,7.76890,4692423.3,1673687699999,37109975.090400,58477,1923564.7,15220919.254470,0
1673687700000,7.76980,7.82670,7.03870,7.47530,13635481.5,1673688599999,101468240.826430,140762,6086454.3,45334813.668050,0
1673688600000,7.47690,7.51580,7.31400,7.31400,4321881.9,1673689499999,32109725.655980,55099,2055088.0,15279496.745300,0
1673689500000,7.32330,7.53180,7.32180,7.49610,2788179.2,1673690399999,20784111.952420,37064,1504452.1,11216627.344620,0
1673690400000,7.49770,7.50500,7.37680,7.38250,2310594.8,1673691299999,17166979.093640,30623,1072333.2,7970663.036460,0
1673691300000,7.38270,7.42780,7.22880,7.28850,3641427.6,1673692199999,26651896.510170,46426,1661142.0,12163132.868910,0
1673692200000,7.28860,7.40460,7.28710,7.40050,1916993.5,1673693099999,14079657.689690,24428,1104380.4,8113160.477040,0
1673693100000,7.40090,7.50000,7.37000,7.47460,2211982.0,1673693999999,16441109.641420,26390,1176998.8,8750368.510500,0
1673694000000,7.47420,7.67500,7.42870,7.64630,4251994.0,1673694899999,32251570.199470,51205,2389360.3,18123704.995640,0
1673694900000,7.64710,7.65130,7.52010,7.60110,2394473.8,1673695799999,18147618.391350,26998,1146126.8,8689833.861090,0
1673695800000,7.60110,7.61560,7.52000,7.55550,1503904.8,1673696699999,11357858.471690,18616,721613.0,5450512.619390,0
1673696700000,7.55560,7.73000,7.54070,7.68190,2234264.9,1673697599999,17081523.970750,28291,1232382.0,9426689.821890,0
1673697600000,7.68200,7.70530,7.55000,7.57520,2080116.1,1673698499999,15844759.706660,24388,882892.7,6726850.934730,0
1673698500000,7.57500,7.60200,7.51920,7.58980,1877980.5,1673699399999,14203574.162060,21704,935355.9,7076770.529830,0
1673699400000,7.58980,7.67760,7.57760,7.65670,1794628.0,1673700299999,13713307.134630,22164,979799.1,7487579.348390,0
1673700300000,7.65570,7.66550,7.55000,7.58310,1194835.1,1673701199999,9063359.824370,17263,574716.4,4359837.459250,0
1673701200000,7.58230,7.63400,7.52000,7.54390,1645481.8,1673702099999,12455832.424940,21634,752288.8,5697057.384310,0
1673702100000,7.54300,7.57950,7.48000,7.51150,1997787.7,1673702999999,15011435.679040,23046,937659.6,7045442.244030,0
1673703000000,7.51190,7.59510,7.50770,7.55270,1224834.0,1673703899999,9250889.850260,16976,616102.0,4653726.962420,0
1673703900000,7.55280,7.60000,7.50840,7.57970,954419.3,1673704799999,7214051.750030,14010,513452.7,3883361.707880,0
1673704800000,7.57970,7.61030,7.53180,7.57470,1074455.9,1673705699999,8141366.269800,17070,527184.2,3995777.731480,0
1673705700000,7.57510,7.59980,7.52780,7.56550,627016.4,1673706599999,4736304.249750,10344,282961.0,2137971.880350,0
1673706600000,7.56570,7.77770,7.28820,7.40650,6225240.8,1673707499999,46920870.452530,83855,2971851.7,22457357.353540,0
1673707500000,7.40650,7.44020,7.36230,7.41410,1981136.4,1673708399999,14678458.349050,31156,972632.1,7209023.288030,0
1673708400000,7.41420,7.47000,7.35000,7.37590,1781226.3,1673709299999,13165505.469010,27186,878409.1,6496137.015050,0
1673709300000,7.37480,7.46300,7.36530,7.43130,1493116.1,1673710199999,11093980.370370,24785,730034.4,5424403.747610,0
1673710200000,7.43140,7.49500,7.39270,7.43800,1576123.7,1673711099999,11750762.325090,24379,752745.6,5613940.067670,0
1673711100000,7.43760,7.49140,7.40040,7.46930,1155883.7,1673711999999,8623517.962080,18391,597711.0,4459750.639860,0
1673712000000,7.47030,7.50640,7.40000,7.43870,1463218.5,1673712899999,10910062.133530,21921,709569.1,5292041.167890,0
1673712900000,7.43870,7.48690,7.36710,7.45460,1654208.1,1673713799999,12292866.033350,23267,828361.6,6155976.558970,0
1673713800000,7.45460,7.52550,7.40820,7.42510,1464032.3,1673714699999,10931005.153840,22896,707046.8,5281318.202520,0
1673714700000,7.42690,7.46000,7.38870,7.45750,1080948.5,1673715599999,8028215.072090,15191,562459.1,4178568.468430,0
1673715600000,7.45730,7.58470,7.44490,7.57270,1453854.7,1673716499999,10928595.181360,20783,748876.5,5629771.400580,0
1673716500000,7.57190,7.59500,7.52740,7.58440,1209964.0,1673717399999,9147413.960550,19105,609552.1,4608879.677880,0
1673717400000,7.58290,7.64500,7.55470,7.57130,1341953.7,1673718299999,10197100.908790,21295,702816.7,5341588.419740,0
1673718300000,7.57200,7.64990,7.50000,7.51810,1752828.1,1673719199999,13271737.716100,26585,849944.7,6439411.281480,0
1673719200000,7.51740,7.64110,7.50720,7.61800,1282400.3,1673720099999,9740450.156140,19522,711385.3,5402978.488960,0
1673720100000,7.61870,7.69720,7.52000,7.55040,1795244.6,1673720999999,13672700.089120,29214,888279.4,6768567.036310,0
1673721000000,7.55040,7.63380,7.52640,7.58220,1056783.8,1673721899999,8012339.507380,17149,539845.5,4092795.081760,0
1673721900000,7.58110,7.62000,7.56110,7.60520,615626.9,1673722799999,4672774.493930,10945,322958.2,2451891.826030,0
1673722800000,7.60510,7.64500,7.58900,7.62390,1069649.1,1673723699999,8155309.852220,15278,507285.2,3867940.593170,0
1673723700000,7.62390,7.66310,7.60200,7.65350,966221.9,1673724599999,7378151.746070,14182,464127.4,3544307.360710,0
1673724600000,7.65260,7.66140,7.58330,7.61390,673286.4,1673725499999,5123653.300610,10484,297375.4,2263186.763230,0
1673725500000,7.61340,7.61860,7.51380,7.55000,950730.2,1673726399999,7190717.127570,15740,382442.3,2892694.379290,0
1673726400000,7.54990,7.59990,7.52070,7.53950,639650.2,1673727299999,4839743.167830,11377,295468.9,2235576.914850,0
1673727300000,7.53960,7.58220,7.52500,7.56880,422551.3,1673728199999,3195080.311550,8531,226546.6,1712835.582950,0
1673728200000,7.56950,7.60790,7.55590,7.59040,495727.6,1673729099999,3759679.338870,9283,255288.1,1936324.597110,0
1673729100000,7.58940,7.61620,7.56000,7.59240,563181.3,1673729999999,4274504.055520,9718,306627.6,2327176.647110,0
1673730000000,7.59180,7.64790,7.55010,7.64680,1041071.5,1673730899999,7923649.274190,17479,529802.5,4033613.670850,0
1673730900000,7.64680,7.76000,7.61500,7.73040,1659587.3,1673731799999,12756208.987330,26119,914853.9,7032890.039600,0
1673731800000,7.73050,7.78650,7.69910,7.75760,1558459.0,1673732699999,12066730.204900,25295,804882.0,6232988.118680,0
1673732700000,7.75770,7.92000,7.74270,7.91590,2407182.0,1673733599999,18858565.988880,34443,1444589.5,11321067.149560,0
1673733600000,7.91570,7.94000,7.83160,7.87310,1849298.5,1673734499999,14588843.088900,29233,921321.0,7269379.633180,0
1673734500000,7.87310,7.87310,7.70000,7.75350,1963620.9,1673735399999,15250930.614780,27843,925091.9,7183093.111560,0
1673735400000,7.75200,7.77340,7.66340,7.71420,1460889.4,1673736299999,11274789.705290,23038,725165.5,5597456.541310,0
1673736300000,7.71460,7.78870,7.68870,7.76370,558314.0,1673737199999,4320320.922630,10123,340264.3,2633597.632190,0
1673737200000,7.76290,7.84800,7.72820,7.83890,1521951.5,1673738099999,11855928.609030,20546,857365.1,6678176.818960,0
1673738100000,7.83950,7.86650,7.76970,7.83090,1159218.8,1673738999999,9065681.668970,17856,554968.2,4339463.950730,0
1673739000000,7.83060,7.85660,7.75240,7.80370,883010.8,1673739899999,6881824.965020,14840,436763.9,3403863.966130,0
1673739900000,7.80270,7.84260,7.68830,7.71550,1294665.1,1673740799999,10045653.182600,19270,560476.5,4350302.255800,0
