open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1673481600000,5.29350,5.37070,5.24100,5.33550,3377908.0,1673482499999,17935235.639150,37004,1823503.5,9685593.540380,0
1673482500000,5.33440,5.33760,5.25450,5.28240,1539686.1,1673483399999,8136833.567870,19191,757583.4,4003143.272860,0
1673483400000,5.28210,5.30110,5.23510,5.29020,1678816.1,1673484299999,8839122.743160,18726,779550.3,4106029.490820,0
1673484300000,5.29000,5.44550,5.28000,5.40160,2850864.8,1673485199999,15283256.468070,32536,1566503.9,8399897.377970,0
1673485200000,5.40290,5.40800,5.28000,5.30170,1867190.1,1673486099999,9937251.169580,22064,826602.1,4398878.028210,0
1673486100000,5.30170,5.35890,5.29660,5.32820,1169087.3,1673486999999,6227561.067220,14249,609720.6,3248770.543460,0
1673487000000,5.32820,5.33090,5.25820,5.27290,1037803.0,1673487899999,5487741.475810,14159,425774.2,2252191.270590,0
1673487900000,5.27190,5.29500,5.26500,5.28350,645391.2,1673488799999,3409280.337720,8326,322981.1,1706270.628650,0
1673488800000,5.28360,5.28730,5.24550,5.25440,683333.1,1673489699999,3596671.679000,9960,299860.6,1578788.250430,0
1673489700000,5.25450,5.28630,5.23600,5.27950,750851.4,1673490599999,3947753.422320,9547,395992.3,2082839.201250,0
1673490600000,5.27960,5.36700,5.26850,5.32370,1600229.2,1673491499999,8528619.648540,19030,820505.9,4372568.694950,0
1673491500000,5.32370,5.38000,5.28740,5.29500,1425324.5,1673492399999,7581716.159060,17589,719309.6,3828642.674140,0
1673492400000,5.29550,5.32740,5.28130,5.28810,758872.5,1673493299999,4024669.246900,10088,373373.8,1980286.467690,0
1673493300000,5.28770,5.30780,5.26850,5.29680,523856.2,1673494199999,2770579.432850,7649,254732.7,1347509.707390,0
1673494200000,5.29600,5.34860,5.29100,5.32880,734824.7,1673495099999,3906898.075100,10243,403608.0,2146374.540890,0
1673495100000,5.33080,5.34890,5.30850,5.32630,543563.2,1673495999999,2897225.524840,7870,271005.4,1444801.536020,0
1673496000000,5.32650,5.33800,5.29870,5.30740,719684.5,1673496899999,3822709.160400,9122,331989.7,1763554.862810,0
1673496900000,5.30730,5.31790,5.27000,5.27230,622647.7,1673497799999,3294085.165550,8064,248339.9,1314112.702980,0
1673497800000,5.27320,5.31680,5.27130,5.30980,515468.6,1673498699999,2732012.783370,6490,301657.9,1598349.361610,0
1673498700000,5.30990,5.32090,5.28010,5.28250,364447.6,1673499599999,1928772.014970,5681,181974.5,962949.814720,0
1673499600000,5.28310,5.29730,5.25500,5.26760,553094.8,1673500499999,2918086.068490,6988,234938.1,1240477.643900,0
1673500500000,5.26710,5.28380,5.18080,5.20060,1390526.8,1673501399999,7274286.469310,14888,531355.9,2782829.352820,0
1673501400000,5.20000,5.23600,5.18000,5.18930,1265182.8,1673502299999,6590536.691390,13384,572660.0,2985980.084310,0
1673502300000,5.18940,5.20730,5.13740,5.15100,1710048.1,1673503199999,8839166.739010,16662,736007.7,3806224.243780,0
1673503200000,5.15080,5.18470,5.14930,5.16940,871884.5,1673504099999,4509244.138710,8866,451581.6,2335813.434570,0
1673504100000,5.17020,5.19900,5.13510,5.14490,797443.8,1673504999999,4121491.010900,9045,392997.4,2032699.604030,0
1673505000000,5.14520,5.17500,5.12550,5.17130,913698.4,1673505899999,4705136.001500,10198,510684.5,2630654.799920,0
1673505900000,5.17080,5.19230,5.16410,5.16620,791579.1,1673506799999,4100402.606360,7384,337571.9,1748892.149580,0
1673506800000,5.16620,5.21830,5.15300,5.19830,972056.2,1673507699999,5038436.195910,10204,577577.2,2994921.011750,0
1673507700000,5.19790,5.21700,5.18490,5.19840,575193.2,1673508599999,2991538.202320,6840,274445.2,1427592.890680,0
1673508600000,5.19780,5.20860,5.16770,5.17260,647878.0,1673509499999,3361345.919740,7770,325929.4,1690968.101220,0
1673509500000,5.17200,5.20170,5.17110,5.19450,382891.3,1673510399999,1986157.640200,5096,190150.5,986403.169560,0
1673510400000,5.19460,5.19590,5.13500,5.14270,950912.0,1673511299999,4905879.054760,11105,453443.2,2339312.925600,0
1673511300000,5.14310,5.16500,5.13510,5.14520,779429.9,1673512199999,4012572.665320,7730,387956.9,1997333.308760,0
1673512200000,5.14670,5.15920,5.08500,5.09870,1207844.6,1673513099999,6180856.277910,13639,521585.8,2670555.911170,0
1673513100000,5.09870,5.13830,5.09520,5.13260,718153.0,1673513999999,3675528.528160,8874,383471.9,1962900.725390,0
1673514000000,5.13280,5.13620,5.10280,5.12600,555869.9,1673514899999,2845579.122580,7021,262857.8,1345544.687380,0
1673514900000,5.12630,5.15000,5.11410,5.14420,612043.6,1673515799999,3142624.333120,7561,350088.8,1797814.986500,0
1673515800000,5.14430,5.17830,5.13580,5.17530,859620.6,1673516699999,4433391.094980,9144,490263.9,2528649.654720,0
1673516700000,5.17530,5.18000,5.14740,5.15770,468779.5,1673517599999,2419357.133390,5323,217888.9,1124553.452850,0
1673517600000,5.15750,5.16000,5.11380,5.12980,949055.0,1673518499999,4878764.895320,11576,468827.0,2410380.028370,0
1673518500000,5.12890,5.21140,5.12740,5.17000,1504397.4,1673519399999,7785864.682260,13811,859517.9,4448373.741800,0
1673519400000,5.17070,5.22400,5.16880,5.21940,828544.3,1673520299999,4304412.912070,9309,507071.6,2635193.743020,0
1673520300000,5.21940,5.22600,5.18730,5.19310,697632.9,1673521199999,3630872.428150,7361,338037.8,1759645.615960,0
1673521200000,5.19230,5.21950,5.18540,5.20700,628227.4,1673522099999,3270808.497920,7537,336042.4,1749596.338780,0
1673522100000,5.20630,5.25670,5.20490,5.23160,1322562.7,1673522999999,6921808.410810,12088,747931.8,3914565.973640,0
1673523000000,5.23230,5.31700,5.22870,5.29270,2985511.4,1673523899999,15789989.305650,26231,1646213.3,8706964.837070,0
1673523900000,5.29270,5.32000,5.27000,5.30170,2709511.1,1673524799999,14342448.044430,21171,1332260.2,7056758.759830,0
1673524800000,5.30280,5.31680,5.28810,5.29600,1217545.9,1673525699999,6452723.133120,9635,609805.4,3232549.368180,0
1673525700000,5.29530,5.29680,5.23000,5.24430,2468425.3,1673526599999,12964563.355320,18959,1015890.0,5335901.471920,0
1673526600000,5.24390,5.27000,5.21450,5.25020,1278264.2,1673527499999,6702163.285790,12880,664582.2,3485435.345650,0
1673527500000,5.25030,5.27460,5.24300,5.26640,705350.1,1673528399999,3710910.278070,7279,377662.3,1987178.078930,0
1673528400000,5.26670,5.28890,5.21610,5.22930,1100201.0,1673529299999,5778103.755090,11520,546133.4,2869637.347050,0
1673529300000,5.23040,5.23360,5.15000,5.18010,2391497.6,1673530199999,12420383.057170,24485,1142192.4,5933272.674340,0
1673530200000,5.18290,5.26100,5.05000,5.18590,5990489.9,1673531099999,30968104.950360,61369,3035965.1,15705770.667740,0
1673531100000,5.18580,5.28650,5.18000,5.26350,2251342.5,1673531999999,11783533.468030,23037,1166928.8,6108540.687360,0
1673532000000,5.26420,5.31830,5.21000,5.22430,2404818.5,1673532899999,12666538.978120,23104,1220940.4,6435878.787080,0
1673532900000,5.22570,5.23850,5.16720,5.18470,1721345.4,1673533799999,8943339.724870,16366,811549.5,4217272.137530,0
1673533800000,5.18480,5.18930,5.02490,5.06900,3670455.3,1673534699999,18748486.397550,33842,1661560.0,8489352.354810,0
1673534700000,5.06790,5.12650,5.03000,5.08750,2892057.0,1673535599999,14678653.097020,26774,1541553.9,7829095.553080,0
1673535600000,5.08740,5.17000,5.07710,5.14540,2133264.0,1673536499999,10946739.540000,20009,1133346.1,5816597.630260,0
1673536500000,5.14540,5.16890,5.09380,5.11340,1444928.4,1673537399999,7412511.495270,13238,646454.0,3318602.265250,0
1673537400000,5.11290,5.16420,5.09960,5.13030,1015447.5,1673538299999,5217478.936890,10164,496350.3,2549719.366460,0
1673538300000,5.13150,5.15430,5.12000,5.13530,862123.5,1673539199999,4429976.093470,8614,491711.7,2526739.547550,0
1673539200000,5.13620,5.16790,5.12000,5.16300,859668.1,1673540099999,4418172.078660,9366,456274.8,2345475.917460,0
1673540100000,5.16480,5.19830,5.14640,5.18990,914531.1,1673540999999,4732226.039670,10834,479133.2,2479684.895190,0
1673541000000,5.19120,5.19870,5.16120,5.17400,631462.9,1673541899999,3269308.922870,7471,289666.1,1499874.592790,0
1673541900000,5.17450,5.18020,5.14390,5.17420,619820.7,1673542799999,3202243.717120,6073,285822.7,1477028.201980,0
1673542800000,5.17410,5.18060,5.13900,5.14870,662226.6,1673543699999,3413897.076030,7382,313925.9,1618289.644250,0
1673543700000,5.14790,5.19890,5.14350,5.18750,689998.5,1673544599999,3571383.414570,7675,379545.8,1964630.738390,0
1673544600000,5.18790,5.30000,5.18000,5.26150,3266858.7,1673545499999,17148092.994730,31058,1712608.6,8992311.620890,0
1673545500000,5.26220,5.32510,5.25300,5.31760,1964122.2,1673546399999,10381279.197710,19307,1018415.1,5383886.450220,0
1673546400000,5.31770,5.39580,5.27490,5.28960,3233758.4,1673547299999,17239021.369160,32146,1626408.8,8676748.778920,0
1673547300000,5.29060,5.31740,5.26140,5.26300,1057175.8,1673548199999,5593733.234600,12619,522146.5,2764215.809580,0
1673548200000,5.26260,5.32910,5.26060,5.32740,1170707.2,1673549099999,6207437.396840,12852,625478.8,3316068.311830,0
1673549100000,5.32780,5.58000,5.32530,5.55670,4269280.9,1673549999999,23359902.568330,43889,2464264.8,13476245.148820,0
1673550000000,5.55570,5.90000,5.53310,5.85410,9300341.7,1673550899999,53330642.530200,92781,5041744.0,28920128.633870,0
1673550900000,5.85620,5.98300,5.82560,5.89880,9095828.1,1673551799999,53671775.642780,93005,4738047.9,27969711.300380,0
1673551800000,5.89940,6.23210,5.88070,6.15000,10884524.2,1673552699999,65543080.401550,112570,5963812.3,35936758.044540,0
1673552700000,6.15000,6.28390,6.08550,6.18620,9126243.4,1673553599999,56254577.380660,99867,4562914.7,28141255.018370,0
1673553600000,6.18500,6.39000,6.18210,6.28800,11383923.2,1673554499999,71830641.311630,121667,5825374.0,36762937.670320,0
1673554500000,6.29030,6.44790,6.26000,6.38560,6771870.9,1673555399999,42885533.315560,72374,3498628.5,22174501.063790,0
1673555400000,6.38570,6.48100,6.36710,6.40900,7201446.2,1673556299999,46229403.031750,77412,3630330.7,23315325.315910,0
1673556300000,6.40910,6.41560,6.25000,6.35420,7280307.6,1673557199999,45935548.750390,75113,3334494.4,21042807.055280,0
1673557200000,6.35380,6.49500,6.33230,6.36630,6488430.7,1673558099999,41571156.783380,70390,3301421.4,21161922.692460,0
1673558100000,6.36640,6.38640,6.27000,6.34080,4653544.3,1673558999999,29407029.115220,47942,2187572.3,13825858.661110,0
1673559000000,6.34080,6.44230,6.34080,6.40800,4111861.8,1673559899999,26310316.446920,41067,2219394.0,14202443.387800,0
1673559900000,6.40770,6.41850,6.35340,6.37010,2247226.1,1673560799999,14356022.845620,25036,1028695.6,6573758.815350,0
1673560800000,6.37150,6.49000,6.30000,6.38820,5942562.6,1673561699999,37983445.045730,59407,2990384.9,19130491.369690,0
1673561700000,6.38820,6.40740,6.33710,6.40400,2084363.6,1673562599999,13278123.367660,22704,1031267.0,6571842.506990,0
1673562600000,6.40400,6.59380,6.37040,6.47430,4865514.1,1673563499999,31482167.458610,48947,2947225.6,19084275.145540,0
1673563500000,6.47450,6.47530,6.36440,6.43670,2887205.4,1673564399999,18525459.661970,30949,1359182.4,8721982.511230,0
1673564400000,6.43540,6.53500,6.42270,6.49570,4832213.7,1673565299999,31353127.929980,51528,2600664.9,16876494.826580,0
1673565300000,6.49570,6.51460,6.44480,6.50620,2649124.6,1673566199999,17185844.848060,27145,1273288.3,8263399.534180,0
1673566200000,6.50760,6.56500,6.47330,6.48850,4023702.5,1673567099999,26214853.664520,38742,2139608.4,13945140.458880,0
1673567100000,6.48850,6.52740,6.43040,6.44950,2438128.5,1673567999999,15817453.648290,24668,1095128.3,7107886.041310,0
