open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1674086400000,7.62170,7.72500,7.60100,7.66610,2746063.0,1674087299999,21072643.184840,33394,1428674.0,10966444.906650,0
1674087300000,7.66490,7.76230,7.64230,7.75280,1762088.5,1674088199999,13579463.713800,22555,873228.9,6732251.276840,0
1674088200000,7.75260,7.78990,7.65000,7.67080,1761392.0,1674089099999,13606342.519280,23024,812408.6,6277210.680720,0
1674089100000,7.67160,7.71110,7.61140,7.63980,1365527.4,1674089999999,10450380.200030,18781,635173.2,4861864.367510,0
1674090000000,7.64000,7.73250,7.64000,7.66910,1076040.0,1674090899999,8274032.245940,16494,541420.6,4163591.855290,0
1674090900000,7.66830,7.73780,7.66010,7.69630,752637.8,1674091799999,5799767.113310,10976,356269.9,2744966.324590,0
1674091800000,7.69560,7.69680,7.64490,7.65580,680679.9,1674092699999,5219316.437580,9969,319894.0,2453543.335080,0
1674092700000,7.65540,7.65980,7.56340,7.59440,1228040.7,1674093599999,9342323.954080,17254,581929.4,4427010.575080,0
1674093600000,7.59450,7.64000,7.54000,7.63550,1142137.1,1674094499999,8667324.025640,16897,581531.8,4415279.465180,0
1674094500000,7.63450,7.67760,7.60000,7.66920,1053969.6,1674095399999,8057341.469720,14180,531204.8,4062853.745030,0
1674095400000,7.66970,7.71290,7.64950,7.68120,807996.1,1674096299999,6202134.996630,11281,400089.0,3072102.902250,0
1674096300000,7.68140,7.69040,7.62940,7.64160,355245.0,1674097199999,2718196.647470,5854,159977.8,1224140.586620,0
1674097200000,7.64190,7.66800,7.61000,7.65360,730090.5,1674098099999,5576909.219840,10315,377239.1,2882473.686020,0
1674098100000,7.65310,7.69640,7.64000,7.67840,577786.3,1674098999999,4431444.755950,9078,313510.3,2404515.884050,0
1674099000000,7.67710,7.67710,7.59220,7.62410,752791.2,1674099899999,5738528.981230,10443,375554.0,2862372.415310,0
1674099900000,7.62440,7.63810,7.58500,7.62520,600008.8,1674100799999,4564769.574980,8258,313739.1,2387250.644730,0
1674100800000,7.62500,7.69990,7.61030,7.67820,1016302.6,1674101699999,7784807.607520,13256,514207.9,3939321.414110,0
1674101700000,7.67760,7.72910,7.63500,7.72400,935557.8,1674102599999,7191103.240740,13062,495492.8,3809840.589360,0
1674102600000,7.72390,7.90000,7.70330,7.85020,2284565.6,1674103499999,17844965.558730,30885,1338343.7,10455577.183200,0
1674103500000,7.85000,7.92030,7.81350,7.84960,2210687.2,1674104399999,17408696.232070,26906,1055452.9,8315073.417210,0
1674104400000,7.84940,7.90690,7.82540,7.86770,1432211.2,1674105299999,11271050.469020,19408,739034.5,5818263.243620,0
1674105300000,7.86770,7.94000,7.83140,7.85290,1404566.1,1674106199999,11070156.601530,17611,653207.9,5151792.558790,0
