agg_trade_id,price,quantity,first_trade_id,last_trade_id,transact_time,is_buyer_maker
7017046,0.2321000,2011,16481454,16481456,1677801604745,true
7017047,0.2322000,3646,16481457,16481458,1677801607891,false
7017048,0.2321000,559,16481459,16481459,1677801607904,true
7017049,0.2322000,4996,16481460,16481469,1677801607934,false
7017050,0.2321000,7924,16481470,16481477,1677801608057,true
7017051,0.2321000,352,16481478,16481478,1677801608166,true
7017052,0.2320000,2067,16481479,16481482,1677801608166,true
7017053,0.2321000,527,16481483,16481484,1677801609109,false
7017054,0.2321000,2078,16481485,16481486,1677801609836,false
7017055,0.2321000,43,16481487,16481487,1677801610026,false
7017056,0.2321000,786,16481488,16481488,1677801610647,false
7017057,0.2320000,1469,16481489,16481490,1677801610819,true
7017058,0.2321000,2268,16481491,16481493,1677801611894,false
7017059,0.2322000,6878,16481494,16481501,1677801612360,false
7017060,0.2323000,9469,16481502,16481506,1677801612362,false
7017061,0.2324000,6651,16481507,16481513,1677801612407,false
7017062,0.2323000,839,16481514,16481515,1677801612416,true
7017063,0.2324000,503,16481516,16481517,1677801613674,false
7017064,0.2324000,7470,16481518,16481524,1677801614429,true
7017065,0.2324000,43,16481525,16481525,1677801616799,false
7017066,0.2324000,2515,16481526,16481528,1677801616901,false
7017067,0.2324000,1817,16481529,16481530,1677801618347,false
7017068,0.2324000,3913,16481531,16481532,1677801618576,false
7017069,0.2324000,209,16481533,16481533,1677801619074,false
7017070,0.2325000,1656,16481534,16481538,1677801619074,false
7017071,0.2325000,629,16481539,16481539,1677801619618,false
7017072,0.2325000,1684,16481540,16481540,1677801620075,false
7017073,0.2326000,3008,16481541,16481547,1677801620075,false
7017074,0.2325000,4578,16481548,16481552,1677801620110,true
7017075,0.2324000,1731,16481553,16481554,1677801620110,true
7017076,0.2325000,500,16481555,16481555,1677801620645,false
7017077,0.2326000,425,16481556,16481556,1677801620645,false
7017078,0.2326000,11160,16481557,16481563,1677801621092,false
7017079,0.2325000,1072,16481564,16481565,1677801621092,true
7017080,0.2326000,1778,16481566,16481566,1677801621283,false
7017081,0.2327000,8597,16481567,16481575,1677801621283,false
7017082,0.2328000,7137,16481576,16481587,1677801621311,false
7017083,0.2328000,2300,16481588,16481589,1677801622789,true
7017084,0.2328000,648,16481590,16481590,1677801624315,false
7017085,0.2328000,4378,16481591,16481596,1677801624691,false
7017086,0.2329000,299,16481597,16481599,1677801624722,false
7017087,0.2330000,12355,16481600,16481608,1677801625071,false
7017088,0.2330000,2918,16481609,16481610,1677801625833,true
7017089,0.2330000,791,16481611,16481612,1677801625889,false
7017090,0.2329000,14981,16481613,16481619,1677801626067,true
7017091,0.2328000,588,16481620,16481620,1677801626113,false
7017092,0.2328000,40,16481621,16481621,1677801626352,false
7017093,0.2328000,2167,16481622,16481624,1677801628607,true
7017094,0.2328000,648,16481625,16481625,1677801635254,true
7017095,0.2329000,1391,16481626,16481629,1677801635255,false
7017096,0.2329000,463,16481630,16481631,1677801635655,false
7017097,0.2328000,10132,16481632,16481637,1677801639601,true
7017098,0.2329000,1637,16481638,16481640,1677801648935,false
7017099,0.2330000,1282,16481641,16481641,1677801648939,false
7017100,0.2329000,538,16481642,16481643,1677801649214,true
7017101,0.2330000,5310,16481644,16481646,1677801651042,false
7017102,0.2331000,15154,16481647,16481652,1677801651042,false
7017103,0.2332000,446,16481653,16481654,1677801651100,false
7017104,0.2332000,2948,16481655,16481662,1677801651525,false
7017105,0.2332000,1362,16481663,16481663,1677801652547,false
7017106,0.2331000,11067,16481664,16481668,1677801654070,true
7017107,0.2332000,526,16481669,16481669,1677801655588,false
7017108,0.2332000,10547,16481670,16481674,1677801656016,false
7017109,0.2333000,64401,16481675,16481685,1677801656016,false
7017110,0.2333000,330,16481686,16481686,1677801657090,true
7017111,0.2333000,602,16481687,16481687,1677801662543,true
7017112,0.2333000,727,16481688,16481688,1677801662958,true
7017113,0.2334000,604,16481689,16481692,1677801663658,false
7017114,0.2334000,556,16481693,16481693,1677801665740,false
7017115,0.2334000,511,16481694,16481694,1677801668155,false
7017116,0.2334000,2200,16481695,16481698,1677801670261,false
7017117,0.2335000,179,16481699,16481700,1677801670261,false
7017118,0.2334000,144,16481701,16481701,1677801670328,true
7017119,0.2335000,1194,16481702,16481704,1677801674581,false
7017120,0.2335000,693,16481705,16481705,1677801676185,false
7017121,0.2335000,1422,16481706,16481707,1677801677496,false
7017122,0.2335000,1214,16481708,16481708,1677801677935,false
7017123,0.2335000,8284,16481709,16481718,1677801679603,false
7017124,0.2336000,2702,16481719,16481725,1677801680854,false
7017125,0.2337000,1592,16481726,16481728,1677801682083,false
7017126,0.2337000,26,16481729,16481729,1677801683093,false
7017127,0.2337000,775,16481730,16481731,1677801683658,false
7017128,0.2337000,6771,16481732,16481737,1677801683819,false
7017129,0.2338000,478,16481738,16481741,1677801683881,false
7017130,0.2337000,72,16481742,16481742,1677801683954,true
7017131,0.2337000,862,16481743,16481743,1677801684718,true
7017132,0.2337000,4300,16481744,16481746,1677801685753,true
7017133,0.2338000,730,16481747,16481747,1677801686839,false
7017134,0.2337000,4300,16481748,16481750,1677801688107,true
7017135,0.2337000,500,16481751,16481751,1677801689948,true
7017136,0.2338000,644,16481752,16481752,1677801690505,false
7017137,0.2337000,563,16481753,16481753,1677801693742,true
7017138,0.2337000,8120,16481754,16481758,1677801695287,true
7017139,0.2338000,460,16481759,16481760,1677801696013,false
7017140,0.2338000,320,16481761,16481763,1677801698713,false
7017141,0.2339000,287,16481764,16481764,1677801698713,false
7017142,0.2338000,5732,16481765,16481773,1677801698736,true
7017143,0.2338000,18985,16481774,16481781,1677801698967,true
7017144,0.2338000,107,16481782,16481782,1677801699246,true
7017145,0.2339000,504,16481783,16481783,1677801699751,false
7017146,0.2338000,27540,16481784,16481789,1677801700232,true
7017147,0.2337000,16481,16481790,16481805,1677801700244,true
7017148,0.2336000,5021,16481806,16481808,1677801700320,true
7017149,0.2336000,1441,16481809,16481811,1677801702515,false
7017150,0.2336000,880,16481812,16481813,1677801704312,false
7017151,0.2336000,2583,16481814,16481817,1677801705313,false
7017152,0.2337000,500,16481818,16481818,1677801706643,false
7017153,0.2338000,1526,16481819,16481819,1677801706643,false
7017154,0.2337000,667,16481820,16481822,1677801706731,true
7017155,0.2337000,1480,16481823,16481823,1677801707647,true
7017156,0.2337000,2360,16481824,16481826,1677801710645,true
