agg_trade_id,price,quantity,first_trade_id,last_trade_id,transact_time,is_buyer_maker
6978029,0.2423000,220,16380824,16380824,1677715200131,false
6978030,0.2422000,2731,16380825,16380827,1677715205015,true
6978031,0.2423000,126,16380828,16380828,1677715205023,false
6978032,0.2422000,435,16380829,16380830,1677715205042,true
6978033,0.2422000,705,16380831,16380831,1677715205143,true
6978034,0.2423000,9452,16380832,16380838,1677715207471,false
6978035,0.2424000,11188,16380839,16380845,1677715207471,false
6978036,0.2425000,2106,16380846,16380846,1677715207542,false
6978037,0.2423000,1000,16380847,16380848,1677715207802,true
6978038,0.2422000,709,16380849,16380849,1677715207802,true
6978039,0.2423000,541,16380850,16380851,1677715208118,false
6978040,0.2422000,640,16380852,16380852,1677715208192,true
6978041,0.2422000,2670,16380853,16380854,1677715208312,true
6978042,0.2423000,638,16380855,16380855,1677715208455,false
6978043,0.2424000,3045,16380856,16380856,1677715208455,false
6978044,0.2425000,1398,16380857,16380859,1677715208455,false
6978045,0.2424000,703,16380860,16380861,1677715208887,true
6978046,0.2423000,1613,16380862,16380863,1677715208887,true
6978047,0.2423000,3507,16380864,16380866,1677715209033,true
6978048,0.2423000,460,16380867,16380867,1677715209175,true
6978049,0.2425000,425,16380868,16380868,1677715209232,false
6978050,0.2426000,448,16380869,16380869,1677715209232,false
6978051,0.2425000,567,16380870,16380871,1677715210841,true
6978052,0.2423000,514,16380872,16380872,1677715211702,true
6978053,0.2423000,1053,16380873,16380874,1677715212663,true
6978054,0.2424000,1136,16380875,16380876,1677715214536,false
6978055,0.2424000,1444,16380877,16380877,1677715214652,false
6978056,0.2424000,1257,16380878,16380879,1677715214744,true
6978057,0.2423000,1394,16380880,16380880,1677715214841,true
6978058,0.2423000,1451,16380881,16380883,1677715215741,true
6978059,0.2424000,5443,16380884,16380886,1677715215891,false
6978060,0.2425000,1419,16380887,16380887,1677715216663,false
6978061,0.2425000,1205,16380888,16380888,1677715217930,false
6978062,0.2425000,1112,16380889,16380890,1677715218601,false
6978063,0.2425000,10897,16380891,16380898,1677715218734,false
6978064,0.2425000,1559,16380899,16380901,1677715218839,false
6978065,0.2426000,429,16380902,16380903,1677715222617,false
6978066,0.2426000,1643,16380904,16380907,1677715224041,false
6978067,0.2426000,1453,16380908,16380908,1677715224776,false
6978068,0.2426000,2637,16380909,16380912,1677715225614,false
6978069,0.2426000,635,16380913,16380914,1677715226771,true
6978070,0.2427000,4883,16380915,16380918,1677715229029,false
6978071,0.2427000,616,16380919,16380919,1677715229734,false
6978072,0.2427000,661,16380920,16380921,1677715229833,true
6978073,0.2428000,1093,16380922,16380923,1677715229906,false
6978074,0.2427000,147,16380924,16380924,1677715231345,true
6978075,0.2427000,2360,16380925,16380926,1677715231488,true
6978076,0.2428000,1406,16380927,16380928,1677715231743,false
6978077,0.2427000,5915,16380929,16380933,1677715235076,true
6978078,0.2427000,1656,16380934,16380935,1677715235668,false
6978079,0.2427000,849,16380936,16380936,1677715236874,false
6978080,0.2426000,1336,16380937,16380938,1677715236929,true
6978081,0.2427000,1718,16380939,16380939,1677715241341,false
6978082,0.2427000,3426,16380940,16380942,1677715246710,false
6978083,0.2427000,430,16380943,16380944,1677715249230,false
6978084,0.2427000,418,16380945,16380946,1677715249911,false
6978085,0.2426000,45,16380947,16380947,1677715251252,true
6978086,0.2427000,427,16380948,16380948,1677715256419,false
6978087,0.2427000,1276,16380949,16380950,1677715257147,false
6978088,0.2426000,20681,16380951,16380962,1677715260298,true
6978089,0.2425000,1741,16380963,16380965,1677715260347,true
6978090,0.2424000,2787,16380966,16380971,1677715260350,true
6978091,0.2423000,10403,16380972,16380979,1677715260351,true
6978092,0.2424000,11063,16380980,16380989,1677715262998,false
6978093,0.2425000,789,16380990,16380991,1677715263760,false
6978094,0.2426000,102,16380992,16380992,1677715263760,false
6978095,0.2425000,329,16380993,16380993,1677715267319,false
6978096,0.2424000,631,16380994,16380995,1677715267909,true
6978097,0.2423000,2024,16380996,16380996,1677715267909,true
6978098,0.2424000,83,16380997,16380997,1677715268134,false
6978099,0.2424000,427,16380998,16380999,1677715268529,false
6978100,0.2423000,686,16381000,16381001,1677715268649,true
6978101,0.2422000,131,16381002,16381002,1677715268649,true
6978102,0.2423000,1415,16381003,16381003,1677715268715,false
6978103,0.2424000,6379,16381004,16381006,1677715268802,false
6978104,0.2423000,1188,16381007,16381007,1677715270786,true
6978105,0.2424000,460,16381008,16381008,1677715270786,false
6978106,0.2423000,504,16381009,16381009,1677715272420,true
6978107,0.2423000,2657,16381010,16381011,1677715272667,true
6978108,0.2422000,844,16381012,16381012,1677715272667,true
6978109,0.2422000,1251,16381013,16381013,1677715275183,true
6978110,0.2422000,5753,16381014,16381014,1677715275516,true
6978111,0.2422000,842,16381015,16381015,1677715276621,true
6978112,0.2423000,1171,16381016,16381016,1677715276734,false
6978113,0.2423000,427,16381017,16381017,1677715278785,false
6978114,0.2423000,539,16381018,16381019,1677715279937,false
6978115,0.2424000,3192,16381020,16381022,1677715279937,false
6978116,0.2423000,500,16381023,16381023,1677715279937,true
6978117,0.2422000,100,16381024,16381024,1677715279937,true
6978118,0.2423000,8932,16381025,16381029,1677715281071,false
6978119,0.2424000,991,16381030,16381031,1677715285781,true
6978120,0.2424000,7247,16381032,16381035,1677715287576,false
6978121,0.2423000,827,16381036,16381037,1677715287662,true
6978122,0.2424000,304,16381038,16381038,1677715288299,false
6978123,0.2424000,57,16381039,16381039,1677715290154,false
6978124,0.2424000,68,16381040,16381040,1677715291132,false
6978125,0.2424000,427,16381041,16381041,1677715292952,false
6978126,0.2423000,904,16381042,16381043,1677715293019,true
6978127,0.2424000,3065,16381044,16381046,1677715293614,false
6978128,0.2424000,981,16381047,16381048,1677715298614,true
6978129,0.2425000,427,16381049,16381049,1677715300074,false
6978130,0.2424000,690,16381050,16381050,1677715300602,true
6978131,0.2424000,2655,16381051,16381054,1677715303294,true
6978132,0.2425000,2444,16381055,16381057,1677715305672,false
6978133,0.2425000,825,16381058,16381058,1677715305829,false
6978134,0.2425000,178,16381059,16381060,1677715306606,false
6978135,0.2424000,5,16381061,16381061,1677715306832,true
6978136,0.2425000,468,16381062,16381062,1677715308223,false
6978137,0.2424000,3802,16381063,16381063,1677715308299,true
6978138,0.2425000,10014,16381064,16381069,1677715310250,false
6978139,0.2425000,1938,16381070,16381070,1677715312084,false
6978140,0.2425000,360,16381071,16381072,1677715313279,false
6978141,0.2426000,758,16381073,16381074,1677715313279,false
6978142,0.2425000,7863,16381075,16381080,1677715313298,true
6978143,0.2425000,9722,16381081,16381087,1677715313372,false
6978144,0.2425000,1110,16381088,16381088,1677715313497,true
6978145,0.2426000,1285,16381089,16381090,1677715313516,false
6978146,0.2427000,3971,16381091,16381092,1677715313516,false
6978147,0.2427000,255,16381093,16381093,1677715315417,false
6978148,0.2426000,806,16381094,16381095,1677715315559,true
6978149,0.2425000,527,16381096,16381096,1677715315559,true
6978150,0.2425000,1060,16381097,16381097,1677715318858,true
6978151,0.2426000,1052,16381098,16381098,1677715318912,false
6978152,0.2427000,131,16381099,16381099,1677715318912,false
6978153,0.2426000,412,16381100,16381100,1677715319081,true
6978154,0.2427000,100,16381101,16381101,1677715319463,false
6978155,0.2426000,2068,16381102,16381105,1677715320947,true
6978156,0.2426000,3210,16381106,16381108,1677715321462,true
6978157,0.2425000,537,16381109,16381109,1677715322718,true
6978158,0.2426000,4662,16381110,16381113,1677715326538,false
6978159,0.2427000,5109,16381114,16381116,1677715326538,false
6978160,0.2425000,11270,16381117,16381123,1677715327891,true
6978161,0.2425000,96,16381124,16381124,1677715333277,false
6978162,0.2424000,250,16381125,16381125,1677715335336,true
6978163,0.2424000,779,16381126,16381126,1677715335676,true
6978164,0.2424000,428,16381127,16381127,1677715335933,true
6978165,0.2425000,582,16381128,16381128,1677715336674,false
6978166,0.2424000,11778,16381129,16381130,1677715337469,true
6978167,0.2423000,2285,16381131,16381134,1677715340334,true
6978168,0.2424000,770,16381135,16381136,1677715340648,false
6978169,0.2424000,1453,16381137,16381137,1677715342274,false
6978170,0.2424000,96,16381138,16381138,1677715343391,false
6978171,0.2424000,2851,16381139,16381141,1677715344911,false
6978172,0.2424000,7846,16381142,16381147,1677715350165,false
6978173,0.2425000,2717,16381148,16381152,1677715350201,false
6978174,0.2425000,304,16381153,16381153,1677715350229,true
6978175,0.2425000,5950,16381154,16381156,1677715350232,false
6978176,0.2426000,96,16381157,16381157,1677715350493,false
6978177,0.2425000,710,16381158,16381159,1677715352596,true
6978178,0.2425000,2187,16381160,16381161,1677715358894,true
6978179,0.2426000,96,16381162,16381162,1677715361654,false
6978180,0.2426000,19721,16381163,16381165,1677715362795,false
6978181,0.2425000,1136,16381166,16381166,1677715362822,true
6978182,0.2426000,924,16381167,16381167,1677715362862,false
6978183,0.2425000,2665,16381168,16381168,1677715363605,true
6978184,0.2426000,685,16381169,16381169,1677715367058,false
6978185,0.2426000,412,16381170,16381170,1677715367795,false
6978186,0.2426000,96,16381171,16381171,1677715374368,false
6978187,0.2426000,1065,16381172,16381172,1677715376182,false
6978188,0.2426000,571,16381173,16381176,1677715382562,false
6978189,0.2425000,456,16381177,16381178,1677715383619,true
6978190,0.2425000,432,16381179,16381180,1677715384990,true
6978191,0.2425000,429,16381181,16381182,1677715387449,true
6978192,0.2425000,597,16381183,16381184,1677715387659,true
6978193,0.2425000,1407,16381185,16381185,1677715389133,true
6978194,0.2425000,412,16381186,16381186,1677715392079,true
6978195,0.2426000,455,16381187,16381187,1677715394725,false
6978196,0.2426000,7995,16381188,16381196,1677715395171,false
6978197,0.2427000,9957,16381197,16381205,1677715395171,false
6978198,0.2427000,4609,16381206,16381209,1677715395286,true
6978199,0.2427000,670,16381210,16381211,1677715395361,false
6978200,0.2426000,248,16381212,16381213,1677715396720,true
6978201,0.2425000,801,16381214,16381214,1677715396720,true
6978202,0.2426000,143,16381215,16381215,1677715400955,false
6978203,0.2427000,276,16381216,16381217,1677715400955,false
6978204,0.2426000,3357,16381218,16381220,1677715406488,true
6978205,0.2425000,9213,16381221,16381225,1677715406488,true
6978206,0.2426000,482,16381226,16381226,1677715407645,false
6978207,0.2425000,662,16381227,16381227,1677715407664,true
6978208,0.2426000,2469,16381228,16381231,1677715407802,false
6978209,0.2425000,3223,16381232,16381234,1677715408882,true
6978210,0.2425000,6758,16381235,16381239,1677715410067,true
6978211,0.2424000,711,16381240,16381240,1677715410823,true
6978212,0.2423000,1265,16381241,16381241,1677715410823,true
6978213,0.2424000,113,16381242,16381242,1677715411115,false
6978214,0.2423000,1594,16381243,16381243,1677715420423,true
6978215,0.2423000,1357,16381244,16381245,1677715420745,true
6978216,0.2423000,831,16381246,16381246,1677715423327,true
6978217,0.2424000,8223,16381247,16381255,1677715426682,false
6978218,0.2424000,4053,16381256,16381260,1677715426709,true
6978219,0.2423000,1373,16381261,16381261,1677715426737,true
6978220,0.2424000,112,16381262,16381262,1677715429314,false
6978221,0.2423000,1581,16381263,16381264,1677715429413,true
6978222,0.2422000,29449,16381265,16381270,1677715429451,true
6978223,0.2421000,6925,16381271,16381278,1677715429484,true
6978224,0.2420000,1723,16381279,16381281,1677715430549,true
