agg_trade_id,price,quantity,first_trade_id,last_trade_id,transact_time,is_buyer_maker
7215305,0.1532000,5083,17012842,17012846,1678406400136,false
7215306,0.1533000,1281,17012847,17012848,1678406400136,false
7215307,0.1532000,6507,17012849,17012850,1678406400147,false
7215308,0.1532000,4030,17012851,17012854,1678406400186,true
7215309,0.1531000,2478,17012855,17012856,1678406400186,true
7215310,0.1532000,2531,17012857,17012859,1678406400315,false
7215311,0.1531000,2088,17012860,17012860,1678406404190,true
7215312,0.1533000,2552,17012861,17012864,1678406404427,false
7215313,0.1532000,968,17012865,17012867,1678406404464,true
7215314,0.1533000,3417,17012868,17012870,1678406404504,false
7215315,0.1534000,10466,17012871,17012878,1678406404617,false
7215316,0.1533000,2706,17012879,17012880,1678406404618,true
7215317,0.1532000,288,17012881,17012881,1678406404624,true
7215318,0.1531000,1292,17012882,17012884,1678406404624,true
7215319,0.1533000,288,17012885,17012885,1678406404738,true
7215320,0.1531000,7175,17012886,17012888,1678406404738,true
7215321,0.1533000,6300,17012889,17012890,1678406406954,false
7215322,0.1534000,5364,17012891,17012892,1678406406954,false
7215323,0.1535000,3139,17012893,17012895,1678406407020,false
7215324,0.1534000,288,17012896,17012896,1678406407213,true
7215325,0.1533000,576,17012897,17012898,1678406407213,true
7215326,0.1532000,1351,17012899,17012899,1678406407213,true
7215327,0.1533000,882,17012900,17012901,1678406407523,false
7215328,0.1534000,814,17012902,17012903,1678406407674,false
7215329,0.1534000,2201,17012904,17012904,1678406408915,false
7215330,0.1534000,4326,17012905,17012907,1678406409569,false
7215331,0.1535000,1907,17012908,17012908,1678406409644,false
7215332,0.1535000,3477,17012909,17012911,1678406409839,false
7215333,0.1534000,2069,17012912,17012913,1678406409891,true
7215334,0.1535000,3750,17012914,17012917,1678406410718,false
7215335,0.1535000,2799,17012918,17012921,1678406413588,false
7215336,0.1534000,7305,17012922,17012926,1678406413637,true
7215337,0.1535000,5670,17012927,17012931,1678406413848,false
7215338,0.1534000,11641,17012932,17012933,1678406414423,true
7215339,0.1534000,663,17012934,17012934,1678406414721,true
7215340,0.1534000,151,17012935,17012935,1678406416272,true
